# This autogenerated file contains thermodynamical properties of H2O.
# The data has been obtained by querying the NIST Chemistry WebBook https://doi.org/10.18434/T4D303.
#
# Concerning temperature and pressure ranges, the following parameters have been used:
# min temperature = 90.0, max temperature = 100.0, #temperature sampling points = 21
# min pressure = 6000000.0, max pressure = 26000000.0, #pressure sampling points = 21
#
# temperature [°C],     pressure [Pa],   density [kg/m3],  viscosity [Pa.s],   enthalpy [J/kg]
 9.55000000000e+01, 9.00000000000e+06, 9.65618335117e+02, 2.97871334236e-04, 4.06992433798e+05
 9.55000000000e+01, 1.00000000000e+07, 9.66070484136e+02, 2.98140269197e-04, 4.07756042887e+05
 9.55000000000e+01, 1.10000000000e+07, 9.66521404737e+02, 2.98408969283e-04, 4.08519854495e+05
 9.55000000000e+01, 1.20000000000e+07, 9.66971105607e+02, 2.98677438980e-04, 4.09283864540e+05
 9.55000000000e+01, 1.30000000000e+07, 9.67419595324e+02, 2.98945682712e-04, 4.10048069005e+05
 9.55000000000e+01, 1.40000000000e+07, 9.67866882367e+02, 2.99213704845e-04, 4.10812463934e+05
 9.55000000000e+01, 1.50000000000e+07, 9.68312975109e+02, 2.99481509681e-04, 4.11577045429e+05
 9.55000000000e+01, 1.60000000000e+07, 9.68757881826e+02, 2.99749101467e-04, 4.12341809656e+05
 9.55000000000e+01, 1.70000000000e+07, 9.69201610692e+02, 3.00016484391e-04, 4.13106752837e+05
 9.55000000000e+01, 1.80000000000e+07, 9.69644169788e+02, 3.00283662584e-04, 4.13871871253e+05
 9.55000000000e+01, 1.90000000000e+07, 9.70085567097e+02, 3.00550640121e-04, 4.14637161240e+05
 9.55000000000e+01, 2.00000000000e+07, 9.70525810511e+02, 3.00817421025e-04, 4.15402619191e+05
 9.55000000000e+01, 2.10000000000e+07, 9.70964907829e+02, 3.01084009261e-04, 4.16168241552e+05
 9.55000000000e+01, 2.20000000000e+07, 9.71402866760e+02, 3.01350408747e-04, 4.16934024823e+05
 9.55000000000e+01, 2.30000000000e+07, 9.71839694923e+02, 3.01616623343e-04, 4.17699965559e+05
 9.55000000000e+01, 2.40000000000e+07, 9.72275399853e+02, 3.01882656864e-04, 4.18466060362e+05
 9.55000000000e+01, 2.50000000000e+07, 9.72709988996e+02, 3.02148513069e-04, 4.19232305890e+05
 9.55000000000e+01, 2.60000000000e+07, 9.73143469716e+02, 3.02414195674e-04, 4.19998698846e+05
 9.60000000000e+01, 6.00000000000e+06, 9.63908072994e+02, 2.95460014270e-04, 4.06801759887e+05
 9.60000000000e+01, 7.00000000000e+06, 9.64364529282e+02, 2.95729611183e-04, 4.07563642702e+05
 9.60000000000e+01, 8.00000000000e+06, 9.64819725109e+02, 2.95998955938e-04, 4.08325747075e+05
 9.60000000000e+01, 9.00000000000e+06, 9.65273669563e+02, 2.96268053225e-04, 4.09088068666e+05
 9.60000000000e+01, 1.00000000000e+07, 9.65726371616e+02, 2.96536907671e-04, 4.09850603206e+05
 9.60000000000e+01, 1.10000000000e+07, 9.66177840131e+02, 2.96805523835e-04, 4.10613346490e+05
 9.60000000000e+01, 1.20000000000e+07, 9.66628083859e+02, 2.97073906215e-04, 4.11376294378e+05
 9.60000000000e+01, 1.30000000000e+07, 9.67077111449e+02, 2.97342059246e-04, 4.12139442797e+05
 9.60000000000e+01, 1.40000000000e+07, 9.67524931441e+02, 2.97609987303e-04, 4.12902787733e+05
 9.60000000000e+01, 1.50000000000e+07, 9.67971552274e+02, 2.97877694699e-04, 4.13666325236e+05
 9.60000000000e+01, 1.60000000000e+07, 9.68416982284e+02, 2.98145185691e-04, 4.14430051415e+05
 9.60000000000e+01, 1.70000000000e+07, 9.68861229709e+02, 2.98412464475e-04, 4.15193962439e+05
 9.60000000000e+01, 1.80000000000e+07, 9.69304302690e+02, 2.98679535193e-04, 4.15958054535e+05
 9.60000000000e+01, 1.90000000000e+07, 9.69746209270e+02, 2.98946401930e-04, 4.16722323988e+05
 9.60000000000e+01, 2.00000000000e+07, 9.70186957398e+02, 2.99213068715e-04, 4.17486767139e+05
 9.60000000000e+01, 2.10000000000e+07, 9.70626554931e+02, 2.99479539527e-04, 4.18251380384e+05
 9.60000000000e+01, 2.20000000000e+07, 9.71065009636e+02, 2.99745818287e-04, 4.19016160173e+05
 9.60000000000e+01, 2.30000000000e+07, 9.71502329188e+02, 3.00011908869e-04, 4.19781103010e+05
 9.60000000000e+01, 2.40000000000e+07, 9.71938521175e+02, 3.00277815092e-04, 4.20546205451e+05
 9.60000000000e+01, 2.50000000000e+07, 9.72373593098e+02, 3.00543540727e-04, 4.21311464103e+05
 9.60000000000e+01, 2.60000000000e+07, 9.72807552375e+02, 3.00809089495e-04, 4.22076875624e+05
 9.65000000000e+01, 6.00000000000e+06, 9.63560585224e+02, 2.93872354616e-04, 4.08900911905e+05
 9.65000000000e+01, 7.00000000000e+06, 9.64017616192e+02, 2.94141876066e-04, 4.09661699319e+05
 9.65000000000e+01, 8.00000000000e+06, 9.64473381324e+02, 2.94411141963e-04, 4.10422714719e+05
 9.65000000000e+01, 9.00000000000e+06, 9.64927889775e+02, 2.94680157011e-04, 4.11183953705e+05
 9.65000000000e+01, 1.00000000000e+07, 9.65381150590e+02, 2.94948925846e-04, 4.11945411946e+05
 9.65000000000e+01, 1.10000000000e+07, 9.65833172699e+02, 2.95217453040e-04, 4.12707085180e+05
 9.65000000000e+01, 1.20000000000e+07, 9.66283964923e+02, 2.95485743100e-04, 4.13468969209e+05
 9.65000000000e+01, 1.30000000000e+07, 9.66733535976e+02, 2.95753800472e-04, 4.14231059901e+05
 9.65000000000e+01, 1.40000000000e+07, 9.67181894463e+02, 2.96021629543e-04, 4.14993353185e+05
 9.65000000000e+01, 1.50000000000e+07, 9.67629048889e+02, 2.96289234634e-04, 4.15755845056e+05
 9.65000000000e+01, 1.60000000000e+07, 9.68075007652e+02, 2.96556620013e-04, 4.16518531568e+05
 9.65000000000e+01, 1.70000000000e+07, 9.68519779053e+02, 2.96823789887e-04, 4.17281408837e+05
 9.65000000000e+01, 1.80000000000e+07, 9.68963371292e+02, 2.97090748406e-04, 4.18044473035e+05
 9.65000000000e+01, 1.90000000000e+07, 9.69405792475e+02, 2.97357499664e-04, 4.18807720395e+05
 9.65000000000e+01, 2.00000000000e+07, 9.69847050609e+02, 2.97624047702e-04, 4.19571147207e+05
 9.65000000000e+01, 2.10000000000e+07, 9.70287153610e+02, 2.97890396505e-04, 4.20334749814e+05
 9.65000000000e+01, 2.20000000000e+07, 9.70726109300e+02, 2.98156550005e-04, 4.21098524616e+05
 9.65000000000e+01, 2.30000000000e+07, 9.71163925413e+02, 2.98422512082e-04, 4.21862468069e+05
 9.65000000000e+01, 2.40000000000e+07, 9.71600609590e+02, 2.98688286567e-04, 4.22626576678e+05
 9.65000000000e+01, 2.50000000000e+07, 9.72036169390e+02, 2.98953877237e-04, 4.23390847002e+05
 9.65000000000e+01, 2.60000000000e+07, 9.72470612281e+02, 2.99219287823e-04, 4.24155275653e+05
 9.70000000000e+01, 6.00000000000e+06, 9.63211968006e+02, 2.92299898877e-04, 4.11000321973e+05
 9.70000000000e+01, 7.00000000000e+06, 9.63669579528e+02, 2.92569339806e-04, 4.11760012126e+05
 9.70000000000e+01, 8.00000000000e+06, 9.64125919787e+02, 2.92838521833e-04, 4.12519936719e+05
 9.70000000000e+01, 9.00000000000e+06, 9.64580998011e+02, 2.93107449671e-04, 4.13280091290e+05
 9.70000000000e+01, 1.00000000000e+07, 9.65034823316e+02, 2.93376127970e-04, 4.14040471447e+05
 9.70000000000e+01, 1.10000000000e+07, 9.65487404701e+02, 2.93644561312e-04, 4.14801072869e+05
 9.70000000000e+01, 1.20000000000e+07, 9.65938751055e+02, 2.93912754216e-04, 4.15561891299e+05
 9.70000000000e+01, 1.30000000000e+07, 9.66388871160e+02, 2.94180711139e-04, 4.16322922546e+05
 9.70000000000e+01, 1.40000000000e+07, 9.66837773688e+02, 2.94448436476e-04, 4.17084162484e+05
 9.70000000000e+01, 1.50000000000e+07, 9.67285467206e+02, 2.94715934562e-04, 4.17845607050e+05
 9.70000000000e+01, 1.60000000000e+07, 9.67731960180e+02, 2.94983209673e-04, 4.18607252244e+05
 9.70000000000e+01, 1.70000000000e+07, 9.68177260970e+02, 2.95250266025e-04, 4.19369094125e+05
 9.70000000000e+01, 1.80000000000e+07, 9.68621377841e+02, 2.95517107780e-04, 4.20131128814e+05
 9.70000000000e+01, 1.90000000000e+07, 9.69064318956e+02, 2.95783739040e-04, 4.20893352489e+05
 9.70000000000e+01, 2.00000000000e+07, 9.69506092385e+02, 2.96050163856e-04, 4.21655761388e+05
 9.70000000000e+01, 2.10000000000e+07, 9.69946706102e+02, 2.96316386222e-04, 4.22418351804e+05
 9.70000000000e+01, 2.20000000000e+07, 9.70386167986e+02, 2.96582410079e-04, 4.23181120085e+05
 9.70000000000e+01, 2.30000000000e+07, 9.70824485828e+02, 2.96848239317e-04, 4.23944062636e+05
 9.70000000000e+01, 2.40000000000e+07, 9.71261667327e+02, 2.97113877773e-04, 4.24707175914e+05
 9.70000000000e+01, 2.50000000000e+07, 9.71697720093e+02, 2.97379329235e-04, 4.25470456429e+05
 9.70000000000e+01, 2.60000000000e+07, 9.72132651652e+02, 2.97644597441e-04, 4.26233900744e+05
 9.75000000000e+01, 6.00000000000e+06, 9.62862223558e+02, 2.90742453712e-04, 4.13099992597e+05
 9.75000000000e+01, 7.00000000000e+06, 9.63320421507e+02, 2.91011809231e-04, 4.13858583592e+05
 9.75000000000e+01, 8.00000000000e+06, 9.63777342717e+02, 2.91280902542e-04, 4.14617415505e+05
 9.75000000000e+01, 9.00000000000e+06, 9.64232996490e+02, 2.91549738368e-04, 4.15376483813e+05
 9.75000000000e+01, 1.00000000000e+07, 9.64687392012e+02, 2.91818321371e-04, 4.16135784065e+05
 9.75000000000e+01, 1.10000000000e+07, 9.65140538354e+02, 2.92086656145e-04, 4.16895311876e+05
 9.75000000000e+01, 1.20000000000e+07, 9.65592444474e+02, 2.92354747220e-04, 4.17655062931e+05
 9.75000000000e+01, 1.30000000000e+07, 9.66043119220e+02, 2.92622599064e-04, 4.18415032981e+05
 9.75000000000e+01, 1.40000000000e+07, 9.66492571332e+02, 2.92890216082e-04, 4.19175217842e+05
 9.75000000000e+01, 1.50000000000e+07, 9.66940809443e+02, 2.93157602620e-04, 4.19935613396e+05
 9.75000000000e+01, 1.60000000000e+07, 9.67387842082e+02, 2.93424762963e-04, 4.20696215584e+05
 9.75000000000e+01, 1.70000000000e+07, 9.67833677674e+02, 2.93691701340e-04, 4.21457020413e+05
 9.75000000000e+01, 1.80000000000e+07, 9.68278324546e+02, 2.93958421920e-04, 4.22218023948e+05
 9.75000000000e+01, 1.90000000000e+07, 9.68721790922e+02, 2.94224928817e-04, 4.22979222315e+05
 9.75000000000e+01, 2.00000000000e+07, 9.69164084933e+02, 2.94491226090e-04, 4.23740611697e+05
 9.75000000000e+01, 2.10000000000e+07, 9.69605214610e+02, 2.94757317742e-04, 4.24502188335e+05
 9.75000000000e+01, 2.20000000000e+07, 9.70045187894e+02, 2.95023207724e-04, 4.25263948529e+05
 9.75000000000e+01, 2.30000000000e+07, 9.70484012631e+02, 2.95288899935e-04, 4.26025888630e+05
 9.75000000000e+01, 2.40000000000e+07, 9.70921696576e+02, 2.95554398220e-04, 4.26788005046e+05
 9.75000000000e+01, 2.50000000000e+07, 9.71358247398e+02, 2.95819706377e-04, 4.27550294240e+05
 9.75000000000e+01, 2.60000000000e+07, 9.71793672673e+02, 2.96084828150e-04, 4.28312752724e+05
 9.80000000000e+01, 6.00000000000e+06, 9.62511354056e+02, 2.89199828819e-04, 4.15199926303e+05
 9.80000000000e+01, 7.00000000000e+06, 9.62970144307e+02, 2.89469094206e-04, 4.15957416202e+05
 9.80000000000e+01, 8.00000000000e+06, 9.63427652294e+02, 2.89738094118e-04, 4.16715153525e+05
 9.80000000000e+01, 9.00000000000e+06, 9.63883887393e+02, 2.90006833293e-04, 4.17473133686e+05
 9.80000000000e+01, 1.00000000000e+07, 9.64338858862e+02, 2.90275316402e-04, 4.18231352171e+05
 9.80000000000e+01, 1.10000000000e+07, 9.64792575842e+02, 2.90543548051e-04, 4.18989804535e+05
 9.80000000000e+01, 1.20000000000e+07, 9.65245047362e+02, 2.90811532783e-04, 4.19748486404e+05
 9.80000000000e+01, 1.30000000000e+07, 9.65696282338e+02, 2.91079275074e-04, 4.20507393470e+05
 9.80000000000e+01, 1.40000000000e+07, 9.66146289577e+02, 2.91346779344e-04, 4.21266521491e+05
 9.80000000000e+01, 1.50000000000e+07, 9.66595077779e+02, 2.91614049946e-04, 4.22025866289e+05
 9.80000000000e+01, 1.60000000000e+07, 9.67042655537e+02, 2.91881091179e-04, 4.22785423752e+05
 9.80000000000e+01, 1.70000000000e+07, 9.67489031343e+02, 2.92147907278e-04, 4.23545189830e+05
 9.80000000000e+01, 1.80000000000e+07, 9.67934213583e+02, 2.92414502425e-04, 4.24305160533e+05
 9.80000000000e+01, 1.90000000000e+07, 9.68378210547e+02, 2.92680880743e-04, 4.25065331933e+05
 9.80000000000e+01, 2.00000000000e+07, 9.68821030423e+02, 2.92947046299e-04, 4.25825700161e+05
 9.80000000000e+01, 2.10000000000e+07, 9.69262681305e+02, 2.93213003109e-04, 4.26586261405e+05
 9.80000000000e+01, 2.20000000000e+07, 9.69703171190e+02, 2.93478755130e-04, 4.27347011913e+05
 9.80000000000e+01, 2.30000000000e+07, 9.70142507985e+02, 2.93744306271e-04, 4.28107947985e+05
 9.80000000000e+01, 2.40000000000e+07, 9.70580699501e+02, 2.94009660387e-04, 4.28869065980e+05
 9.80000000000e+01, 2.50000000000e+07, 9.71017753461e+02, 2.94274821283e-04, 4.29630362310e+05
 9.80000000000e+01, 2.60000000000e+07, 9.71453677500e+02, 2.94539792713e-04, 4.30391833439e+05
 9.85000000000e+01, 6.00000000000e+06, 9.62159361637e+02, 2.87671836881e-04, 4.17300125632e+05
 9.85000000000e+01, 7.00000000000e+06, 9.62618750067e+02, 2.87941007574e-04, 4.18056512460e+05
 9.85000000000e+01, 8.00000000000e+06, 9.63076850659e+02, 2.88209909566e-04, 4.18813153244e+05
 9.85000000000e+01, 9.00000000000e+06, 9.63533672862e+02, 2.88478547607e-04, 4.19570043334e+05
 9.85000000000e+01, 1.00000000000e+07, 9.63989226007e+02, 2.88746926381e-04, 4.20327178156e+05
 9.85000000000e+01, 1.10000000000e+07, 9.64443519307e+02, 2.89015050505e-04, 4.21084553202e+05
 9.85000000000e+01, 1.20000000000e+07, 9.64896561861e+02, 2.89282924534e-04, 4.21842164038e+05
 9.85000000000e+01, 1.30000000000e+07, 9.65348362656e+02, 2.89550552955e-04, 4.22600006296e+05
 9.85000000000e+01, 1.40000000000e+07, 9.65798930565e+02, 2.89817940198e-04, 4.23358075675e+05
 9.85000000000e+01, 1.50000000000e+07, 9.66248274357e+02, 2.90085090629e-04, 4.24116367941e+05
 9.85000000000e+01, 1.60000000000e+07, 9.66696402689e+02, 2.90352008556e-04, 4.24874878924e+05
 9.85000000000e+01, 1.70000000000e+07, 9.67143324118e+02, 2.90618698225e-04, 4.25633604518e+05
 9.85000000000e+01, 1.80000000000e+07, 9.67589047094e+02, 2.90885163827e-04, 4.26392540678e+05
 9.85000000000e+01, 1.90000000000e+07, 9.68033579969e+02, 2.91151409496e-04, 4.27151683422e+05
 9.85000000000e+01, 2.00000000000e+07, 9.68476930993e+02, 2.91417439309e-04, 4.27911028827e+05
 9.85000000000e+01, 2.10000000000e+07, 9.68919108321e+02, 2.91683257290e-04, 4.28670573028e+05
 9.85000000000e+01, 2.20000000000e+07, 9.69360120009e+02, 2.91948867407e-04, 4.29430312220e+05
 9.85000000000e+01, 2.30000000000e+07, 9.69799974021e+02, 2.92214273577e-04, 4.30190242654e+05
 9.85000000000e+01, 2.40000000000e+07, 9.70238678228e+02, 2.92479479665e-04, 4.30950360637e+05
 9.85000000000e+01, 2.50000000000e+07, 9.70676240409e+02, 2.92744489484e-04, 4.31710662530e+05
 9.85000000000e+01, 2.60000000000e+07, 9.71112668254e+02, 2.93009306797e-04, 4.32471144750e+05
 9.90000000000e+01, 6.00000000000e+06, 9.61806248399e+02, 2.86158293507e-04, 4.19400593142e+05
 9.90000000000e+01, 7.00000000000e+06, 9.62266240888e+02, 2.86427365101e-04, 4.20155874885e+05
 9.90000000000e+01, 8.00000000000e+06, 9.62724939913e+02, 2.86696164806e-04, 4.20911417143e+05
 9.90000000000e+01, 9.00000000000e+06, 9.63182355000e+02, 2.86964697387e-04, 4.21667215203e+05
 9.90000000000e+01, 1.00000000000e+07, 9.63638495552e+02, 2.87232967538e-04, 4.22423264427e+05
 9.90000000000e+01, 1.10000000000e+07, 9.64093370856e+02, 2.87500979889e-04, 4.23179560246e+05
 9.90000000000e+01, 1.20000000000e+07, 9.64546990081e+02, 2.87768739005e-04, 4.23936098165e+05
 9.90000000000e+01, 1.30000000000e+07, 9.64999362283e+02, 2.88036249388e-04, 4.24692873756e+05
 9.90000000000e+01, 1.40000000000e+07, 9.65450496407e+02, 2.88303515476e-04, 4.25449882659e+05
 9.90000000000e+01, 1.50000000000e+07, 9.65900401285e+02, 2.88570541647e-04, 4.26207120581e+05
 9.90000000000e+01, 1.60000000000e+07, 9.66349085645e+02, 2.88837332219e-04, 4.26964583296e+05
 9.90000000000e+01, 1.70000000000e+07, 9.66796558106e+02, 2.89103891449e-04, 4.27722266640e+05
 9.90000000000e+01, 1.80000000000e+07, 9.67242827184e+02, 2.89370223539e-04, 4.28480166513e+05
 9.90000000000e+01, 1.90000000000e+07, 9.67687901294e+02, 2.89636332632e-04, 4.29238278878e+05
 9.90000000000e+01, 2.00000000000e+07, 9.68131788748e+02, 2.89902222815e-04, 4.29996599758e+05
 9.90000000000e+01, 2.10000000000e+07, 9.68574497760e+02, 2.90167898122e-04, 4.30755125236e+05
 9.90000000000e+01, 2.20000000000e+07, 9.69016036450e+02, 2.90433362531e-04, 4.31513851452e+05
 9.90000000000e+01, 2.30000000000e+07, 9.69456412839e+02, 2.90698619967e-04, 4.32272774607e+05
 9.90000000000e+01, 2.40000000000e+07, 9.69895634855e+02, 2.90963674304e-04, 4.33031890956e+05
 9.90000000000e+01, 2.50000000000e+07, 9.70333710336e+02, 2.91228529366e-04, 4.33791196810e+05
 9.90000000000e+01, 2.60000000000e+07, 9.70770647027e+02, 2.91493188923e-04, 4.34550688536e+05
 9.95000000000e+01, 6.00000000000e+06, 9.61452016400e+02, 2.84659017176e-04, 4.21501331409e+05
 9.95000000000e+01, 7.00000000000e+06, 9.61912618830e+02, 2.84927985418e-04, 4.22255506014e+05
 9.95000000000e+01, 8.00000000000e+06, 9.62371922122e+02, 2.85196678624e-04, 4.23009947721e+05
 9.95000000000e+01, 9.00000000000e+06, 9.62829935874e+02, 2.85465101567e-04, 4.23764651753e+05
 9.95000000000e+01, 1.00000000000e+07, 9.63286669567e+02, 2.85733258957e-04, 4.24519613408e+05
 9.95000000000e+01, 1.10000000000e+07, 9.63742132559e+02, 2.86001155436e-04, 4.25274828056e+05
 9.95000000000e+01, 1.20000000000e+07, 9.64196334092e+02, 2.86268795579e-04, 4.26030291138e+05
 9.95000000000e+01, 1.30000000000e+07, 9.64649283292e+02, 2.86536183899e-04, 4.26785998167e+05
 9.95000000000e+01, 1.40000000000e+07, 9.65100989173e+02, 2.86803324848e-04, 4.27541944723e+05
 9.95000000000e+01, 1.50000000000e+07, 9.65551460637e+02, 2.87070222814e-04, 4.28298126456e+05
 9.95000000000e+01, 1.60000000000e+07, 9.66000706478e+02, 2.87336882124e-04, 4.29054539079e+05
 9.95000000000e+01, 1.70000000000e+07, 9.66448735381e+02, 2.87603307049e-04, 4.29811178373e+05
 9.95000000000e+01, 1.80000000000e+07, 9.66895555927e+02, 2.87869501799e-04, 4.30568040183e+05
 9.95000000000e+01, 1.90000000000e+07, 9.67341176593e+02, 2.88135470528e-04, 4.31325120414e+05
 9.95000000000e+01, 2.00000000000e+07, 9.67785605757e+02, 2.88401217333e-04, 4.32082415035e+05
 9.95000000000e+01, 2.10000000000e+07, 9.68228851694e+02, 2.88666746257e-04, 4.32839920076e+05
 9.95000000000e+01, 2.20000000000e+07, 9.68670922582e+02, 2.88932061288e-04, 4.33597631625e+05
 9.95000000000e+01, 2.30000000000e+07, 9.69111826503e+02, 2.89197166361e-04, 4.34355545829e+05
 9.95000000000e+01, 2.40000000000e+07, 9.69551571445e+02, 2.89462065360e-04, 4.35113658892e+05
 9.95000000000e+01, 2.50000000000e+07, 9.69990165303e+02, 2.89726762114e-04, 4.35871967075e+05
 9.95000000000e+01, 2.60000000000e+07, 9.70427615878e+02, 2.89991260406e-04, 4.36630466694e+05
 1.00000000000e+02, 6.00000000000e+06, 9.61096667659e+02, 2.83173829185e-04, 4.23602343027e+05
 1.00000000000e+02, 7.00000000000e+06, 9.61557885917e+02, 2.83442689973e-04, 4.24355408401e+05
 1.00000000000e+02, 8.00000000000e+06, 9.62017799309e+02, 2.83711272612e-04, 4.25108747494e+05
 1.00000000000e+02, 9.00000000000e+06, 9.62476417512e+02, 2.83979581890e-04, 4.25862355463e+05
 1.00000000000e+02, 1.00000000000e+07, 9.62933750081e+02, 2.84247622526e-04, 4.26616227540e+05
 1.00000000000e+02, 1.10000000000e+07, 9.63389806448e+02, 2.84515399176e-04, 4.27370359034e+05
 1.00000000000e+02, 1.20000000000e+07, 9.63844595927e+02, 2.84782916428e-04, 4.28124745324e+05
 1.00000000000e+02, 1.30000000000e+07, 9.64298127717e+02, 2.85050178807e-04, 4.28879381861e+05
 1.00000000000e+02, 1.40000000000e+07, 9.64750410901e+02, 2.85317190773e-04, 4.29634264166e+05
 1.00000000000e+02, 1.50000000000e+07, 9.65201454450e+02, 2.85583956728e-04, 4.30389387828e+05
 1.00000000000e+02, 1.60000000000e+07, 9.65651267226e+02, 2.85850481011e-04, 4.31144748503e+05
 1.00000000000e+02, 1.70000000000e+07, 9.66099857980e+02, 2.86116767901e-04, 4.31900341914e+05
 1.00000000000e+02, 1.80000000000e+07, 9.66547235359e+02, 2.86382821620e-04, 4.32656163849e+05
 1.00000000000e+02, 1.90000000000e+07, 9.66993407906e+02, 2.86648646331e-04, 4.33412210158e+05
 1.00000000000e+02, 2.00000000000e+07, 9.67438384059e+02, 2.86914246144e-04, 4.34168476755e+05
 1.00000000000e+02, 2.10000000000e+07, 9.67882172157e+02, 2.87179625109e-04, 4.34924959615e+05
 1.00000000000e+02, 2.20000000000e+07, 9.68324780440e+02, 2.87444787226e-04, 4.35681654772e+05
 1.00000000000e+02, 2.30000000000e+07, 9.68766217049e+02, 2.87709736438e-04, 4.36438558322e+05
 1.00000000000e+02, 2.40000000000e+07, 9.69206490032e+02, 2.87974476638e-04, 4.37195666417e+05
 1.00000000000e+02, 2.50000000000e+07, 9.69645607342e+02, 2.88239011666e-04, 4.37952975266e+05
 1.00000000000e+02, 2.60000000000e+07, 9.70083576837e+02, 2.88503345312e-04, 4.38710481136e+05
