HEADER	
'time'	'pressure drop'
UNITS	
'hour'	'bar'
0	0
0.00161625	0.102
0.02411389	0.202
0.04523611	0.295
0.06207222	0.369
0.07894444	0.443
0.10424444	0.555
0.12114167	0.629
0.13099167	0.672
0.13239722	0.678
0.13888889	0.677
0.16489722	0.666
0.19639167	0.656
0.22715	0.649
0.276	0.64
0.33333333	0.632
0.448	0.62
0.62394444	0.608
0.66666667	0.605
0.94444444	0.594
1.22222222	0.586
1.77777778	0.576
2.61111111	0.568
4	0.559
7.44444444	0.55
20.44444444	0.541
23.88888889	0.54
