# This autogenerated file contains thermodynamical properties of H2O.
# The data has been obtained by querying the NIST Chemistry WebBook https://doi.org/10.18434/T4D303.
#
# Concerning temperature and pressure ranges, the following parameters have been used:
# min temperature = 40.0, max temperature = 60.0, #temperature sampling points = 20
# min pressure = 101325.0, max pressure = 4500000.0, #pressure sampling points = 20
#
# temperature [°C],     pressure [Pa],   density [kg/m3],  viscosity [Pa.s],   enthalpy [J/kg]
 5.15789473684e+01, 3.34245394737e+06, 9.88722009794e+02, 5.33020514398e-04, 2.18802671564e+05
 5.15789473684e+01, 3.57396315789e+06, 9.88822278031e+02, 5.33069379181e-04, 2.19001237870e+05
 5.15789473684e+01, 3.80547236842e+06, 9.88922494324e+02, 5.33118272980e-04, 2.19199787313e+05
 5.15789473684e+01, 4.03698157895e+06, 9.89022658734e+02, 5.33167195845e-04, 2.19398319889e+05
 5.15789473684e+01, 4.26849078947e+06, 9.89122771323e+02, 5.33216147826e-04, 2.19596835595e+05
 5.15789473684e+01, 4.50000000000e+06, 9.89222832154e+02, 5.33265128972e-04, 2.19795334427e+05
 5.26315789474e+01, 1.01325000000e+05, 9.86822302827e+02, 5.23221639282e-04, 2.20423053334e+05
 5.26315789474e+01, 3.32834210526e+05, 9.86923307712e+02, 5.23271243983e-04, 2.20621298842e+05
 5.26315789474e+01, 5.64343421053e+05, 9.87024259541e+02, 5.23320874567e-04, 2.20819528303e+05
 5.26315789474e+01, 7.95852631579e+05, 9.87125158380e+02, 5.23370531087e-04, 2.21017741710e+05
 5.26315789474e+01, 1.02736184211e+06, 9.87226004293e+02, 5.23420213597e-04, 2.21215939059e+05
 5.26315789474e+01, 1.25887105263e+06, 9.87326797346e+02, 5.23469922150e-04, 2.21414120342e+05
 5.26315789474e+01, 1.49038026316e+06, 9.87427537603e+02, 5.23519656799e-04, 2.21612285556e+05
 5.26315789474e+01, 1.72188947368e+06, 9.87528225129e+02, 5.23569417596e-04, 2.21810434695e+05
 5.26315789474e+01, 1.95339868421e+06, 9.87628859989e+02, 5.23619204593e-04, 2.22008567753e+05
 5.26315789474e+01, 2.18490789474e+06, 9.87729442248e+02, 5.23669017843e-04, 2.22206684725e+05
 5.26315789474e+01, 2.41641710526e+06, 9.87829971969e+02, 5.23718857398e-04, 2.22404785607e+05
 5.26315789474e+01, 2.64792631579e+06, 9.87930449217e+02, 5.23768723310e-04, 2.22602870393e+05
 5.26315789474e+01, 2.87943552632e+06, 9.88030874055e+02, 5.23818615629e-04, 2.22800939077e+05
 5.26315789474e+01, 3.11094473684e+06, 9.88131246548e+02, 5.23868534408e-04, 2.22998991656e+05
 5.26315789474e+01, 3.34245394737e+06, 9.88231566759e+02, 5.23918479698e-04, 2.23197028124e+05
 5.26315789474e+01, 3.57396315789e+06, 9.88331834752e+02, 5.23968451549e-04, 2.23395048477e+05
 5.26315789474e+01, 3.80547236842e+06, 9.88432050589e+02, 5.24018450012e-04, 2.23593052709e+05
 5.26315789474e+01, 4.03698157895e+06, 9.88532214335e+02, 5.24068475138e-04, 2.23791040816e+05
 5.26315789474e+01, 4.26849078947e+06, 9.88632326053e+02, 5.24118526977e-04, 2.23989012793e+05
 5.26315789474e+01, 4.50000000000e+06, 9.88732385804e+02, 5.24168605578e-04, 2.24186968636e+05
 5.36842105263e+01, 1.01325000000e+05, 9.86324784760e+02, 5.14358878652e-04, 2.24825492137e+05
 5.36842105263e+01, 3.32834210526e+05, 9.86425801091e+02, 5.14409547566e-04, 2.25023183762e+05
 5.36842105263e+01, 5.64343421053e+05, 9.86526764134e+02, 5.14460240084e-04, 2.25220860091e+05
 5.36842105263e+01, 7.95852631579e+05, 9.86627673955e+02, 5.14510956258e-04, 2.25418521116e+05
 5.36842105263e+01, 1.02736184211e+06, 9.86728530619e+02, 5.14561696143e-04, 2.25616166831e+05
 5.36842105263e+01, 1.25887105263e+06, 9.86829334194e+02, 5.14612459793e-04, 2.25813797230e+05
 5.36842105263e+01, 1.49038026316e+06, 9.86930084744e+02, 5.14663247260e-04, 2.26011412307e+05
 5.36842105263e+01, 1.72188947368e+06, 9.87030782336e+02, 5.14714058598e-04, 2.26209012053e+05
 5.36842105263e+01, 1.95339868421e+06, 9.87131427035e+02, 5.14764893859e-04, 2.26406596464e+05
 5.36842105263e+01, 2.18490789474e+06, 9.87232018906e+02, 5.14815753097e-04, 2.26604165533e+05
 5.36842105263e+01, 2.41641710526e+06, 9.87332558015e+02, 5.14866636364e-04, 2.26801719254e+05
 5.36842105263e+01, 2.64792631579e+06, 9.87433044426e+02, 5.14917543712e-04, 2.26999257620e+05
 5.36842105263e+01, 2.87943552632e+06, 9.87533478204e+02, 5.14968475193e-04, 2.27196780625e+05
 5.36842105263e+01, 3.11094473684e+06, 9.87633859414e+02, 5.15019430858e-04, 2.27394288264e+05
 5.36842105263e+01, 3.34245394737e+06, 9.87734188122e+02, 5.15070410760e-04, 2.27591780530e+05
 5.36842105263e+01, 3.57396315789e+06, 9.87834464390e+02, 5.15121414951e-04, 2.27789257417e+05
 5.36842105263e+01, 3.80547236842e+06, 9.87934688283e+02, 5.15172443480e-04, 2.27986718919e+05
 5.36842105263e+01, 4.03698157895e+06, 9.88034859866e+02, 5.15223496400e-04, 2.28184165032e+05
 5.36842105263e+01, 4.26849078947e+06, 9.88134979203e+02, 5.15274573760e-04, 2.28381595748e+05
 5.36842105263e+01, 4.50000000000e+06, 9.88235046356e+02, 5.15325675612e-04, 2.28579011062e+05
 5.47368421053e+01, 1.01325000000e+05, 9.85820291011e+02, 5.05741630961e-04, 2.29228309380e+05
 5.47368421053e+01, 3.32834210526e+05, 9.85921327305e+02, 5.05793292326e-04, 2.29425449544e+05
 5.47368421053e+01, 5.64343421053e+05, 9.86022310069e+02, 5.05844975138e-04, 2.29622575156e+05
 5.47368421053e+01, 7.95852631579e+05, 9.86123239370e+02, 5.05896679450e-04, 2.29819686209e+05
 5.47368421053e+01, 1.02736184211e+06, 9.86224115273e+02, 5.05948405318e-04, 2.30016782694e+05
 5.47368421053e+01, 1.25887105263e+06, 9.86324937848e+02, 5.06000152794e-04, 2.30213864605e+05
 5.47368421053e+01, 1.49038026316e+06, 9.86425707159e+02, 5.06051921934e-04, 2.30410931933e+05
 5.47368421053e+01, 1.72188947368e+06, 9.86526423274e+02, 5.06103712789e-04, 2.30607984671e+05
 5.47368421053e+01, 1.95339868421e+06, 9.86627086260e+02, 5.06155525414e-04, 2.30805022811e+05
 5.47368421053e+01, 2.18490789474e+06, 9.86727696181e+02, 5.06207359862e-04, 2.31002046346e+05
 5.47368421053e+01, 2.41641710526e+06, 9.86828253105e+02, 5.06259216186e-04, 2.31199055269e+05
 5.47368421053e+01, 2.64792631579e+06, 9.86928757098e+02, 5.06311094438e-04, 2.31396049572e+05
 5.47368421053e+01, 2.87943552632e+06, 9.87029208225e+02, 5.06362994671e-04, 2.31593029248e+05
 5.47368421053e+01, 3.11094473684e+06, 9.87129606552e+02, 5.06414916937e-04, 2.31789994289e+05
 5.47368421053e+01, 3.34245394737e+06, 9.87229952144e+02, 5.06466861288e-04, 2.31986944690e+05
 5.47368421053e+01, 3.57396315789e+06, 9.87330245066e+02, 5.06518827777e-04, 2.32183880442e+05
 5.47368421053e+01, 3.80547236842e+06, 9.87430485385e+02, 5.06570816454e-04, 2.32380801539e+05
 5.47368421053e+01, 4.03698157895e+06, 9.87530673164e+02, 5.06622827372e-04, 2.32577707973e+05
 5.47368421053e+01, 4.26849078947e+06, 9.87630808469e+02, 5.06674860581e-04, 2.32774599739e+05
 5.47368421053e+01, 4.50000000000e+06, 9.87730891364e+02, 5.06726916133e-04, 2.32971476828e+05
 5.57894736842e+01, 1.01325000000e+05, 9.85308899306e+02, 4.97360830865e-04, 2.33631522992e+05
 5.57894736842e+01, 3.32834210526e+05, 9.85409963946e+02, 4.97413417398e-04, 2.33828113957e+05
 5.57894736842e+01, 5.64343421053e+05, 9.85510974803e+02, 4.97466023337e-04, 2.34024691109e+05
 5.57894736842e+01, 7.95852631579e+05, 9.85611931944e+02, 4.97518648735e-04, 2.34221254440e+05
 5.57894736842e+01, 1.02736184211e+06, 9.85712835439e+02, 4.97571293649e-04, 2.34417803940e+05
 5.57894736842e+01, 1.25887105263e+06, 9.85813685355e+02, 4.97623958131e-04, 2.34614339600e+05
 5.57894736842e+01, 1.49038026316e+06, 9.85914481759e+02, 4.97676642237e-04, 2.34810861412e+05
 5.57894736842e+01, 1.72188947368e+06, 9.86015224719e+02, 4.97729346019e-04, 2.35007369367e+05
 5.57894736842e+01, 1.95339868421e+06, 9.86115914303e+02, 4.97782069533e-04, 2.35203863456e+05
 5.57894736842e+01, 2.18490789474e+06, 9.86216550578e+02, 4.97834812831e-04, 2.35400343672e+05
 5.57894736842e+01, 2.41641710526e+06, 9.86317133610e+02, 4.97887575966e-04, 2.35596810004e+05
 5.57894736842e+01, 2.64792631579e+06, 9.86417663467e+02, 4.97940358993e-04, 2.35793262445e+05
 5.57894736842e+01, 2.87943552632e+06, 9.86518140215e+02, 4.97993161963e-04, 2.35989700987e+05
 5.57894736842e+01, 3.11094473684e+06, 9.86618563921e+02, 4.98045984930e-04, 2.36186125621e+05
 5.57894736842e+01, 3.34245394737e+06, 9.86718934652e+02, 4.98098827946e-04, 2.36382536339e+05
 5.57894736842e+01, 3.57396315789e+06, 9.86819252472e+02, 4.98151691063e-04, 2.36578933133e+05
 5.57894736842e+01, 3.80547236842e+06, 9.86919517450e+02, 4.98204574334e-04, 2.36775315995e+05
 5.57894736842e+01, 4.03698157895e+06, 9.87019729650e+02, 4.98257477810e-04, 2.36971684917e+05
 5.57894736842e+01, 4.26849078947e+06, 9.87119889138e+02, 4.98310401544e-04, 2.37168039890e+05
 5.57894736842e+01, 4.50000000000e+06, 9.87219995980e+02, 4.98363345586e-04, 2.37364380908e+05
 5.68421052632e+01, 1.01325000000e+05, 9.84790684944e+02, 4.89207834956e-04, 2.38035150699e+05
 5.68421052632e+01, 3.32834210526e+05, 9.84891786180e+02, 4.89261283554e-04, 2.38231194574e+05
 5.68421052632e+01, 5.64343421053e+05, 9.84992833371e+02, 4.89314749624e-04, 2.38427225369e+05
 5.68421052632e+01, 7.95852631579e+05, 9.85093826585e+02, 4.89368233222e-04, 2.38623243074e+05
 5.68421052632e+01, 1.02736184211e+06, 9.85194765893e+02, 4.89421734402e-04, 2.38819247679e+05
 5.68421052632e+01, 1.25887105263e+06, 9.85295651361e+02, 4.89475253219e-04, 2.39015239174e+05
 5.68421052632e+01, 1.49038026316e+06, 9.85396483060e+02, 4.89528789728e-04, 2.39211217549e+05
 5.68421052632e+01, 1.72188947368e+06, 9.85497261058e+02, 4.89582343983e-04, 2.39407182795e+05
 5.68421052632e+01, 1.95339868421e+06, 9.85597985423e+02, 4.89635916038e-04, 2.39603134901e+05
 5.68421052632e+01, 2.18490789474e+06, 9.85698656223e+02, 4.89689505947e-04, 2.39799073859e+05
 5.68421052632e+01, 2.41641710526e+06, 9.85799273527e+02, 4.89743113764e-04, 2.39994999658e+05
 5.68421052632e+01, 2.64792631579e+06, 9.85899837401e+02, 4.89796739542e-04, 2.40190912288e+05
 5.68421052632e+01, 2.87943552632e+06, 9.86000347914e+02, 4.89850383335e-04, 2.40386811741e+05
 5.68421052632e+01, 3.11094473684e+06, 9.86100805133e+02, 4.89904045196e-04, 2.40582698007e+05
 5.68421052632e+01, 3.34245394737e+06, 9.86201209126e+02, 4.89957725177e-04, 2.40778571076e+05
 5.68421052632e+01, 3.57396315789e+06, 9.86301559959e+02, 4.90011423332e-04, 2.40974430941e+05
 5.68421052632e+01, 3.80547236842e+06, 9.86401857700e+02, 4.90065139713e-04, 2.41170277590e+05
 5.68421052632e+01, 4.03698157895e+06, 9.86502102416e+02, 4.90118874372e-04, 2.41366111015e+05
 5.68421052632e+01, 4.26849078947e+06, 9.86602294173e+02, 4.90172627361e-04, 2.41561931208e+05
 5.68421052632e+01, 4.50000000000e+06, 9.86702433037e+02, 4.90226398733e-04, 2.41757738158e+05
 5.78947368421e+01, 1.01325000000e+05, 9.84265720878e+02, 4.81274397947e-04, 2.42439210073e+05
 5.78947368421e+01, 3.32834210526e+05, 9.84366866837e+02, 4.81328649407e-04, 2.42634708814e+05
 5.78947368421e+01, 5.64343421053e+05, 9.84467958479e+02, 4.81382916507e-04, 2.42830195204e+05
 5.78947368421e+01, 7.95852631579e+05, 9.84568995874e+02, 4.81437199304e-04, 2.43025669230e+05
 5.78947368421e+01, 1.02736184211e+06, 9.84669979091e+02, 4.81491497852e-04, 2.43221130881e+05
 5.78947368421e+01, 1.25887105263e+06, 9.84770908201e+02, 4.81545812207e-04, 2.43416580147e+05
 5.78947368421e+01, 1.49038026316e+06, 9.84871783273e+02, 4.81600142424e-04, 2.43612017017e+05
 5.78947368421e+01, 1.72188947368e+06, 9.84972604376e+02, 4.81654488557e-04, 2.43807441479e+05
 5.78947368421e+01, 1.95339868421e+06, 9.85073371581e+02, 4.81708850661e-04, 2.44002853522e+05
 5.78947368421e+01, 2.18490789474e+06, 9.85174084955e+02, 4.81763228790e-04, 2.44198253137e+05
 5.78947368421e+01, 2.41641710526e+06, 9.85274744569e+02, 4.81817622998e-04, 2.44393640312e+05
 5.78947368421e+01, 2.64792631579e+06, 9.85375350490e+02, 4.81872033339e-04, 2.44589015036e+05
 5.78947368421e+01, 2.87943552632e+06, 9.85475902788e+02, 4.81926459867e-04, 2.44784377299e+05
 5.78947368421e+01, 3.11094473684e+06, 9.85576401530e+02, 4.81980902635e-04, 2.44979727091e+05
 5.78947368421e+01, 3.34245394737e+06, 9.85676846786e+02, 4.82035361697e-04, 2.45175064401e+05
 5.78947368421e+01, 3.57396315789e+06, 9.85777238623e+02, 4.82089837105e-04, 2.45370389219e+05
 5.78947368421e+01, 3.80547236842e+06, 9.85877577109e+02, 4.82144328913e-04, 2.45565701534e+05
 5.78947368421e+01, 4.03698157895e+06, 9.85977862313e+02, 4.82198837173e-04, 2.45761001336e+05
 5.78947368421e+01, 4.26849078947e+06, 9.86078094301e+02, 4.82253361937e-04, 2.45956288615e+05
 5.78947368421e+01, 4.50000000000e+06, 9.86178273141e+02, 4.82307903259e-04, 2.46151563362e+05
 5.89473684211e+01, 1.01325000000e+05, 9.83734077801e+02, 4.73552650431e-04, 2.46843718561e+05
 5.89473684211e+01, 3.32834210526e+05, 9.83835276492e+02, 4.73607649192e-04, 2.47038673980e+05
 5.89473684211e+01, 5.64343421053e+05, 9.83936420584e+02, 4.73662661858e-04, 2.47233617769e+05
 5.89473684211e+01, 7.95852631579e+05, 9.84037510148e+02, 4.73717688485e-04, 2.47428549917e+05
 5.89473684211e+01, 1.02736184211e+06, 9.84138545255e+02, 4.73772729128e-04, 2.47623470411e+05
 5.89473684211e+01, 1.25887105263e+06, 9.84239525975e+02, 4.73827783842e-04, 2.47818379240e+05
 5.89473684211e+01, 1.49038026316e+06, 9.84340452380e+02, 4.73882852683e-04, 2.48013276390e+05
 5.89473684211e+01, 1.72188947368e+06, 9.84441324539e+02, 4.73937935706e-04, 2.48208161850e+05
 5.89473684211e+01, 1.95339868421e+06, 9.84542142524e+02, 4.73993032965e-04, 2.48403035608e+05
 5.89473684211e+01, 2.18490789474e+06, 9.84642906403e+02, 4.74048144516e-04, 2.48597897652e+05
 5.89473684211e+01, 2.41641710526e+06, 9.84743616248e+02, 4.74103270412e-04, 2.48792747970e+05
 5.89473684211e+01, 2.64792631579e+06, 9.84844272128e+02, 4.74158410708e-04, 2.48987586551e+05
 5.89473684211e+01, 2.87943552632e+06, 9.84944874112e+02, 4.74213565458e-04, 2.49182413382e+05
 5.89473684211e+01, 3.11094473684e+06, 9.85045422271e+02, 4.74268734715e-04, 2.49377228452e+05
 5.89473684211e+01, 3.34245394737e+06, 9.85145916672e+02, 4.74323918534e-04, 2.49572031750e+05
 5.89473684211e+01, 3.57396315789e+06, 9.85246357386e+02, 4.74379116967e-04, 2.49766823265e+05
 5.89473684211e+01, 3.80547236842e+06, 9.85346744481e+02, 4.74434330069e-04, 2.49961602984e+05
 5.89473684211e+01, 4.03698157895e+06, 9.85447078026e+02, 4.74489557891e-04, 2.50156370896e+05
 5.89473684211e+01, 4.26849078947e+06, 9.85547358090e+02, 4.74544800487e-04, 2.50351126991e+05
 5.89473684211e+01, 4.50000000000e+06, 9.85647584741e+02, 4.74600057909e-04, 2.50545871256e+05
 6.00000000000e+01, 1.01325000000e+05, 9.83195824227e+02, 4.66035078094e-04, 2.51248693527e+05
 6.00000000000e+01, 3.32834210526e+05, 9.83297083546e+02, 4.66090772002e-04, 2.51443107292e+05
 6.00000000000e+01, 5.64343421053e+05, 9.83398287974e+02, 4.66146478168e-04, 2.51637510145e+05
 6.00000000000e+01, 7.95852631579e+05, 9.83499437583e+02, 4.66202196649e-04, 2.51831902075e+05
 6.00000000000e+01, 1.02736184211e+06, 9.83600532445e+02, 4.66257927499e-04, 2.52026283067e+05
 6.00000000000e+01, 1.25887105263e+06, 9.83701572633e+02, 4.66313670774e-04, 2.52220653108e+05
 6.00000000000e+01, 1.49038026316e+06, 9.83802558218e+02, 4.66369426531e-04, 2.52415012185e+05
 6.00000000000e+01, 1.72188947368e+06, 9.83903489270e+02, 4.66425194825e-04, 2.52609360285e+05
 6.00000000000e+01, 1.95339868421e+06, 9.84004365863e+02, 4.66480975710e-04, 2.52803697395e+05
 6.00000000000e+01, 2.18490789474e+06, 9.84105188066e+02, 4.66536769241e-04, 2.52998023501e+05
 6.00000000000e+01, 2.41641710526e+06, 9.84205955950e+02, 4.66592575474e-04, 2.53192338591e+05
 6.00000000000e+01, 2.64792631579e+06, 9.84306669588e+02, 4.66648394463e-04, 2.53386642652e+05
 6.00000000000e+01, 2.87943552632e+06, 9.84407329048e+02, 4.66704226262e-04, 2.53580935671e+05
 6.00000000000e+01, 3.11094473684e+06, 9.84507934402e+02, 4.66760070925e-04, 2.53775217635e+05
 6.00000000000e+01, 3.34245394737e+06, 9.84608485719e+02, 4.66815928506e-04, 2.53969488532e+05
 6.00000000000e+01, 3.57396315789e+06, 9.84708983071e+02, 4.66871799059e-04, 2.54163748349e+05
 6.00000000000e+01, 3.80547236842e+06, 9.84809426526e+02, 4.66927682637e-04, 2.54357997074e+05
 6.00000000000e+01, 4.03698157895e+06, 9.84909816155e+02, 4.66983579294e-04, 2.54552234694e+05
 6.00000000000e+01, 4.26849078947e+06, 9.85010152027e+02, 4.67039489084e-04, 2.54746461197e+05
 6.00000000000e+01, 4.50000000000e+06, 9.85110434211e+02, 4.67095412058e-04, 2.54940676570e+05
