HEADER	
'time'	'pressure drop'
UNITS	
'second'	'bar'
62640	0.078733
62760	0.078902
62880	0.079534
63000	0.078883
63120	0.079574
63240	0.079593
63360	0.078982
63480	0.079182
63600	0.078974
63720	0.078522
63840	0.078871
63960	0.078979
64080	0.078404
64200	0.078601
64320	0.080327
64440	0.079951
64560	0.079921
64680	0.081122
64800	0.080673
64920	0.080006
65040	0.079923
65160	0.080213
65280	0.080628
65400	0.079845
65520	0.080906
65640	0.079847
65760	0.080053
65880	0.081044
66000	0.079878
66120	0.080449
66240	0.079643
66360	0.079564
66480	0.079348
66600	0.080293
66720	0.079779
66840	0.079455
66960	0.080164
67080	0.07936
67200	0.079537
67320	0.079941
67440	0.079618
67560	0.079727
67680	0.0796
67800	0.079739
67920	0.079335
68040	0.079671
68160	0.079699
68280	0.079454
68400	0.079689
68520	0.079572
68640	0.079771
68760	0.079964
68880	0.079059
69000	0.079727
69120	0.079565
69240	0.079466
69360	0.080212
69480	0.079233
69600	0.079713
69720	0.079297
69840	0.079585
69960	0.079977
70080	0.07924
70200	0.079481
70320	0.079403
70440	0.079278
70560	0.078812
70680	0.078651
70800	0.0791
70920	0.080001
71040	0.079759
71160	0.079592
71280	0.079916
71400	0.080571
71520	0.080505
71640	0.08069
71760	0.080312
71880	0.080572
72000	0.080691
72120	0.079806
72240	0.079879
72360	0.080255
72480	0.079941
72600	0.080635
72720	0.080612
72840	0.080105
72960	0.080463
73080	0.079857
73200	0.080099
73320	0.080143
73440	0.080384
73560	0.079934
73680	0.080194
73800	0.079889
73920	0.079801
74040	0.079166
74160	0.079345
74280	0.07896
74400	0.080248
74520	0.079854
74640	0.079239
74760	0.079916
74880	0.079849
75000	0.079986
75120	0.080022
75240	0.079909
75360	0.080188
75480	0.080139
75600	0.079614
75720	0.079226
75840	0.079127
75960	0.079905
76080	0.079208
76200	0.080009
76320	0.080049
76440	0.079683
76560	0.079619
76680	0.080045
76800	0.079878
76920	0.079337
77040	0.078615
77160	0.079207
77280	0.079416
77400	0.079843
77520	0.080361
77640	0.080148
77760	0.080434
77880	0.080047
78000	0.080547
78120	0.080446
78240	0.080454
78360	0.080784
78480	0.080909
78600	0.080549
78720	0.080959
78840	0.080449
78960	0.080334
79080	0.080448
79200	0.080444
79320	0.08055
79440	0.080852
79560	0.080193
79680	0.080989
79800	0.080587
79920	0.080408
80040	0.080631
