HEADER	
'time'	'pressure drop'
UNITS	
'hour'	'bar'
0	0.138828
0.005555556	0.140929
0.031111111	0.137054
0.084444444	0.138507
0.117777778	0.139245
0.151111111	0.138654
0.184444444	0.139302
0.217777778	0.139277
0.251111111	0.138426
0.284444444	0.139158
0.317777778	0.13792
0.351111111	0.140069
0.384444444	0.14067
0.417777778	0.139313
0.451111111	0.143527
0.484444444	0.142662
0.517777778	0.14217
0.551111111	0.14553
0.584444444	0.144602
0.617777778	0.144189
0.651111111	0.146322
0.684444444	0.144463
0.717777778	0.144564
0.751111111	0.145465
0.784444444	0.145865
0.817777778	0.146591
0.851111111	0.148006
0.884444444	0.152542
0.917777778	0.169249
0.951111111	0.184636
0.984444444	0.200461
1.017777778	0.208754
1.051111111	0.217714
1.084444444	0.229942
1.117777778	0.237686
1.151111111	0.236856
1.184444444	0.239011
1.217777778	0.239191
1.251111111	0.24125
1.284444444	0.243166
1.317777778	0.244586
1.351111111	0.241707
1.384444444	0.24205
1.417777778	0.243348
1.451111111	0.244064
1.484444444	0.24119
1.517777778	0.247775
1.551111111	0.244137
1.584444444	0.245737
1.617777778	0.243596
1.651111111	0.241751
1.684444444	0.2426
1.717777778	0.241947
1.751111111	0.244053
1.784444444	0.241803
1.817777778	0.241044
1.851111111	0.245906
1.884444444	0.24851
1.917777778	0.253759
1.951111111	0.251876
1.984444444	0.251005
2.017777778	0.250123
2.051111111	0.25137
2.084444444	0.25396
2.117777778	0.25491
2.151111111	0.252224
2.184444444	0.256245
2.217777778	0.24937
2.251111111	0.250703
2.284444444	0.253614
2.317777778	0.249832
2.351111111	0.252991
2.384444444	0.252882
2.417777778	0.248507
2.451111111	0.25036
2.484444444	0.250817
2.517777778	0.256771
2.551111111	0.257824
2.584444444	0.259524
2.617777778	0.26221
2.651111111	0.257658
2.684444444	0.253516
2.717777778	0.257179
2.751111111	0.256365
2.784444444	0.254251
2.817777778	0.259206
2.851111111	0.260019
2.884444444	0.257067
2.917777778	0.262381
2.951111111	0.257916
2.984444444	0.262251
3.017777778	0.259834
3.051111111	0.257111
3.084444444	0.260085
3.117777778	0.261072
3.151111111	0.263037
3.184444444	0.264343
3.217777778	0.260047
3.251111111	0.262311
3.284444444	0.258485
3.317777778	0.260634
3.351111111	0.260115
3.384444444	0.260471
3.417777778	0.260923
3.451111111	0.258841
3.484444444	0.259241
3.517777778	0.260022
3.551111111	0.261919
3.584444444	0.257184
3.617777778	0.253405
3.651111111	0.257655
3.684444444	0.251745
3.717777778	0.25544
3.751111111	0.257769
3.784444444	0.252676
3.817777778	0.254923
3.851111111	0.260814
3.884444444	0.258738
3.917777778	0.261853
3.951111111	0.265461
3.984444444	0.262196
4.017777778	0.259794
4.051111111	0.266773
4.084444444	0.259067
4.117777778	0.261034
4.151111111	0.260183
4.184444444	0.249019
4.217777778	0.258229
4.251111111	0.259927
4.284444444	0.246891
4.317777778	0.259851
4.351111111	0.262052
4.384444444	0.251165
4.417777778	0.261149
4.451111111	0.261587
4.484444444	0.248855
4.517777778	0.260017
4.551111111	0.260085
4.584444444	0.247664
4.617777778	0.260044
4.651111111	0.251201
4.684444444	0.249666
4.717777778	0.260185
4.751111111	0.250983
4.784444444	0.249079
4.817777778	0.25498
4.851111111	0.248053
4.884444444	0.255584
4.917777778	0.255535
4.951111111	0.2482
4.984444444	0.255745
5.017777778	0.256882
5.051111111	0.245607
5.084444444	0.251402
5.117777778	0.258264
5.151111111	0.245348
5.184444444	0.255587
5.217777778	0.259353
5.251111111	0.24549
5.284444444	0.256011
5.317777778	0.256022
5.351111111	0.248183
5.384444444	0.258471
5.417777778	0.253062
5.451111111	0.245672
5.484444444	0.255592
5.517777778	0.254439
5.551111111	0.255709
5.584444444	0.265943
5.617777778	0.264721
5.651111111	0.253067
5.684444444	0.272683
5.717777778	0.267736
5.751111111	0.256888
5.784444444	0.271657
5.817777778	0.268468
5.851111111	0.252591
5.884444444	0.272065
5.917777778	0.264465
5.951111111	0.25285
5.984444444	0.269649
6.017777778	0.269404
6.051111111	0.253729
6.084444444	0.270405
6.117777778	0.268773
6.151111111	0.251778
6.184444444	0.271532
6.217777778	0.266158
6.251111111	0.266139
6.284444444	0.271741
