HEADER
'time'	'pressure drop'
UNITS
'second'	'bar'
247279	0.510714
247399	0.524145
247519	0.524501
247639	0.523603
247759	0.523462
247879	0.520131
247999	0.523946
248119	0.526164
248239	0.507759
248359	0.531763
248479	0.523168
248599	0.517666
248719	0.524714
248839	0.529312
248959	0.520186
249079	0.524382
249199	0.528049
249319	0.523342
249439	0.530017
249559	0.505509
249679	0.52261
249799	0.525807
249919	0.5251
250039	0.529557
250159	0.526588
250279	0.529037
250399	0.52378
250519	0.519927
250639	0.52538
250759	0.527538
250879	0.519078
250999	0.52409
251119	0.53218
251239	0.522259
251359	0.524996
251479	0.525263
251599	0.521176
251719	0.523908
251839	0.529151
251959	0.525818
252079	0.528806
252199	0.525791
252319	0.52165
252439	0.528226
252559	0.523103
252679	0.522752
252799	0.520531
252919	0.519051
253039	0.525579
253159	0.508771
253279	0.526074
253399	0.52436
253519	0.521446
253639	0.528145
253759	0.529247
253879	0.508752
253999	0.524983
254119	0.52578
254239	0.526566
254359	0.526518
254479	0.52479
254599	0.522994
254719	0.523421
254839	0.511822
254959	0.525154
255079	0.519818
255199	0.523465
255319	0.526477
255439	0.526934
255559	0.523835
255679	0.526085
255799	0.519965
255919	0.525195
256039	0.520235
256159	0.504138
256279	0.52482
256399	0.524183
256519	0.52273
256639	0.529938
256759	0.529565
256879	0.520765
256999	0.51864
257119	0.52664
257239	0.527551
257359	0.52738
257479	0.501901
257599	0.525606
257719	0.52313
257839	0.52544
257959	0.523734
258079	0.529908
258199	0.528849
258319	0.528588
258439	0.534384
258559	0.528047
258679	0.526248
258799	0.506663
258919	0.523184
259039	0.528319
259159	0.517748
259279	0.52686
259399	0.526137
259519	0.526205
259639	0.521829
259759	0.522918
259879	0.524803
259999	0.520564
260119	0.51328
260239	0.522904
260359	0.528858
260479	0.519979
260599	0.528787
260719	0.518221
260839	0.521756
260959	0.522904
261079	0.503944
261199	0.528395
261319	0.525233
261439	0.528098
261559	0.520888
261679	0.529927
261799	0.529432
261919	0.525927
262039	0.524899
262159	0.518431
262279	0.530131
262399	0.508165
262519	0.523845
262639	0.524297
262759	0.521114
262879	0.525867
262999	0.521119
263119	0.524537
263239	0.524128
263359	0.506638
263479	0.527089
263599	0.528022
263719	0.515217
263839	0.526074
263959	0.527886
264079	0.519141
264199	0.526186
264319	0.52698
264439	0.523454
264559	0.530536
264679	0.503027
264799	0.526082
264919	0.517674
265039	0.528896
265159	0.528278
265279	0.530732
265399	0.528218
265519	0.523187
265639	0.531151
265759	0.524262
265879	0.52643
265999	0.509302
266119	0.521435
266239	0.527802
266359	0.518281
266479	0.527541
266599	0.524586
266719	0.551567
266839	0.55346
266959	0.559305
267079	0.555055
267199	0.558812
267319	0.559093
267439	0.544054
267559	0.539861
267679	0.558916
267799	0.558412
267919	0.551801
268039	0.560557
268159	0.555115
268279	0.557098
268399	0.554407
268519	0.554007
268639	0.549578
268759	0.560524
268879	0.552707
268999	0.555411
269119	0.552581
269239	0.55216
269359	0.553683
269479	0.559762
269599	0.558227
269719	0.553365
269839	0.553447
269959	0.553088
270079	0.551542
270199	0.55709
270319	0.556774
270439	0.557057
270559	0.550734
270679	0.559645
270799	0.557642
270919	0.558676
271039	0.557917
271159	0.556042
271279	0.554298
271399	0.544367
271519	0.558573
271639	0.558565
271759	0.554062
271879	0.552908
271999	0.555545
272119	0.558889
272239	0.544835
272359	0.558056
272479	0.548383
272599	0.543744
272719	0.535891
272839	0.546274
272959	0.551311
273079	0.558924
273199	0.555931
273319	0.561803
273439	0.552854
273559	0.55373
273679	0.556339
273799	0.554911
273919	0.554146
274039	0.5589
274159	0.555896
274279	0.548505
274399	0.552949
274519	0.555392
274639	0.558774
274759	0.555087
274879	0.55681
274999	0.555833
275119	0.557164
275239	0.555985
275359	0.556135
275479	0.557702
275599	0.554788
275719	0.557485
275839	0.555566
275959	0.55536
276079	0.558614
276199	0.555147
276319	0.554677
276439	0.552981
276559	0.557803
276679	0.558312
276799	0.553768
276919	0.553784
277039	0.551243
277159	0.553365
277279	0.535646
277399	0.550696
277519	0.551762
277639	0.545855
277759	0.544846
277879	0.549237
277999	0.548386
278119	0.557419
278239	0.549874
278359	0.55275
278479	0.550258
278599	0.552845
278719	0.550886
278839	0.551115
278959	0.554649
279079	0.556715
279199	0.560676
279319	0.551368
279439	0.551553
279559	0.553819
279679	0.553939
279799	0.553547
279919	0.55469
280039	0.54988
280159	0.553447
280279	0.555419
280399	0.558113
280519	0.55561
280639	0.553994
280759	0.551964
280879	0.555289
280999	0.555245
281119	0.548334
281239	0.554434
281359	0.557743
281479	0.550652
281599	0.553107
281719	0.558108
281839	0.557656
281959	0.552258
282079	0.550459
282199	0.538394
282319	0.541758
282439	0.54037
282559	0.552236
282679	0.547872
282799	0.542171
282919	0.550859
283039	0.552228
283159	0.549912
283279	0.549129
283399	0.55537
283519	0.557476
283639	0.552084
283759	0.552124
283879	0.552372
283999	0.550048
284119	0.554032
284239	0.556317
284359	0.553934
284479	0.550818
284599	0.554192
284719	0.552747
284839	0.553289
284959	0.554892
285079	0.554807
285199	0.554116
285319	0.548195
285439	0.555857
285559	0.55364
285679	0.549676
285799	0.55352
285919	0.550821
286039	0.558633
286159	0.556834
286279	0.555188
286399	0.552296
286519	0.553134
286639	0.557379
286759	0.556062
286879	0.558206
286999	0.556023
287119	0.552641
287239	0.537056
287359	0.534963
287479	0.53738
287599	0.561607
287719	0.554124
287839	0.548198
287959	0.539257
288079	0.541619
288199	0.553983
288319	0.550821
288439	0.553098
288559	0.556377
288679	0.557313
288799	0.554494
288919	0.551841
289039	0.550388
289159	0.551387
289279	0.549221
289399	0.555934
289519	0.555202
289639	0.554018
289759	0.553719
289879	0.55235
289999	0.553664
290119	0.558935
290239	0.554726
290359	0.550383
290479	0.554995
290599	0.555082
290719	0.551052
290839	0.554592
290959	0.55499
291079	0.546212
291199	0.553917
291319	0.556995
291439	0.553566
291559	0.552152
291679	0.553928
291799	0.556734
291919	0.554549
292039	0.560938
292159	0.549161
292279	0.552962
292399	0.541251
292519	0.53914
292639	0.550794
292759	0.556726
292879	0.556628
292999	0.545434
293119	0.552105
293239	0.548647
293359	0.552032
293479	0.553147
293599	0.553411
293719	0.55444
293839	0.553591
293959	0.547401
294079	0.551643
294199	0.551994
294319	0.548217
294439	0.55481
294559	0.556951
294679	0.554453
294799	0.550924
294919	0.554688
295039	0.547741
295159	0.555343
295279	0.556693
295399	0.548829
328385	0.687775
328505	0.693334
328625	0.673563
328745	0.68165
328865	0.686537
328985	0.688507
329105	0.691143
329225	0.6956
329345	0.690496
329465	0.678643
329585	0.694052
329705	0.696288
329825	0.685228
329945	0.678047
330065	0.695586
330185	0.690983
330305	0.689815
330425	0.695143
330545	0.692245
330665	0.700326
330785	0.694161
330905	0.699709
331025	0.672709
331145	0.692237
331265	0.698503
331385	0.688139
331505	0.68621
331625	0.689905
331745	0.695252
331865	0.687541
331985	0.699842
332105	0.694531
332225	0.697037
332345	0.696648
332465	0.697056
332585	0.697551
332705	0.696427
332825	0.688335
332945	0.703956
333065	0.697075
333185	0.698705
333305	0.6815
333425	0.697355
333545	0.695415
333665	0.683103
333785	0.696941
333905	0.698302
334025	0.697684
334145	0.695426
334265	0.698329
334385	0.697524
334505	0.69677
334625	0.681655
334745	0.699728
334865	0.699741
334985	0.698647
335105	0.700928
335225	0.693442
335345	0.691007
335465	0.696667
335585	0.687745
335705	0.691048
335825	0.698326
335945	0.687119
336065	0.69628
336185	0.700786
336305	0.694819
336425	0.702704
336545	0.694465
336665	0.696767
336785	0.688071
336905	0.69425
337025	0.692085
337145	0.704563
337265	0.695287
337385	0.695407
337505	0.702193
337625	0.699902
337745	0.701039
337865	0.699608
337985	0.695393
338105	0.696955
338225	0.703126
338345	0.698778
338465	0.697755
338585	0.688447
338705	0.70404
338825	0.697309
338945	0.697616
339065	0.698582
339185	0.699015
339305	0.695214
339425	0.693861
339545	0.693483
339665	0.701039
339785	0.695083
339905	0.693072
340025	0.693178
340145	0.699502
340265	0.696166
340385	0.704081
340505	0.69104
340625	0.697486
340745	0.697774
340865	0.700985
340985	0.700378
341105	0.693831
341225	0.70043
341345	0.699249
341465	0.684765
341585	0.692076
341705	0.698691
341825	0.693948
341945	0.683715
342065	0.700977
342185	0.700245
342305	0.689704
342425	0.704196
342545	0.693483
342665	0.69631
342785	0.694055
342905	0.700443
343025	0.684085
343145	0.692966
343265	0.688406
343385	0.699823
343505	0.682398
343625	0.695684
343745	0.691614
343865	0.686934
343985	0.693494
344105	0.69566
344225	0.693276
344345	0.698435
344465	0.691037
344585	0.681016
344705	0.70065
344825	0.696941
344945	0.69428
345065	0.694765
345185	0.69609
345305	0.69545
345425	0.70016
345545	0.697728
345665	0.694221
345785	0.697946
345905	0.695399
346025	0.696563
346145	0.671985
346265	0.697252
346385	0.699026
346505	0.685244
346625	0.702696
346745	0.694648
346865	0.705104
346985	0.694433
347105	0.700647
347225	0.68569
347345	0.692142
347465	0.69369
347585	0.699328
347705	0.687671
347825	0.692691
347945	0.695129
348065	0.700468
348185	0.700122
348305	0.692027
348425	0.681443
348545	0.698403
348665	0.692893
348785	0.682134
348905	0.698707
349025	0.691611
349145	0.701017
349265	0.697532
349385	0.692675
349505	0.696688
349625	0.700462
349745	0.701997
349865	0.695192
349985	0.695265
350105	0.696239
350225	0.697978
350345	0.695382
350465	0.694604
350585	0.695785
350705	0.694008
350825	0.696909
350945	0.694204
351065	0.694555
351185	0.701096
351305	0.700944
351425	0.674262
351545	0.697037
351665	0.688909
351785	0.696631
351905	0.691274
352025	0.69384
352145	0.692607
352265	0.698756
352385	0.695067
352505	0.693162
352625	0.700212
352745	0.697298
352865	0.694689
352985	0.694008
353105	0.698672
353225	0.701608
353345	0.699826
353465	0.695573
353585	0.695965
353705	0.684357
353825	0.696664
353945	0.680736
354065	0.689402
354185	0.697067
354305	0.69717
354425	0.703374
354545	0.703099
354665	0.694215
354785	0.698865
354905	0.705159
355025	0.694463
355145	0.691521
355265	0.698569
355385	0.700479
355505	0.691951
355625	0.694618
355745	0.701254
355865	0.700424
355985	0.704253
356105	0.691013
356225	0.698234
356345	0.677525
356465	0.665855
356585	0.6476
356705	0.637761
356825	0.628126
356945	0.644356
357065	0.644234
357185	0.64144
357305	0.647594
357425	0.634058
357545	0.642378
357665	0.641494
357785	0.640446
357905	0.643812
358025	0.645219
358145	0.645812
358265	0.645298
358385	0.639344
358505	0.644433
358625	0.644767
358745	0.641459
358865	0.652089
358985	0.641807
359105	0.64803
359225	0.650786
359345	0.636585
359465	0.637502
359585	0.634278
359705	0.64736
359825	0.645967
359945	0.641083
360065	0.64095
360185	0.646647
360305	0.636749
360425	0.641611
360545	0.626091
360665	0.645238
360785	0.638373
360905	0.643714
361025	0.640231
361145	0.626651
361265	0.649548
361385	0.639399
361505	0.639861
361625	0.647445
361745	0.637676
361865	0.642523
361985	0.643072
362105	0.640332
362225	0.640925
362345	0.649676
362465	0.646109
362585	0.644161
362705	0.640052
362825	0.637674
362945	0.646
363065	0.64157
363185	0.646849
363305	0.64742
363425	0.647303
363545	0.651986
363665	0.638686
363785	0.639176
363905	0.646827
364025	0.642201
364145	0.648574
364265	0.631655
364385	0.647627
364505	0.648201
364625	0.644003
364745	0.627435
364865	0.630923
364985	0.62996
365105	0.64686
365225	0.6359
365345	0.643752
365465	0.629288
365585	0.64603
365705	0.640338
365825	0.63969
365945	0.640767
366065	0.644482
366185	0.641747
366305	0.64606
366425	0.648324
366545	0.64397
366665	0.65028
366785	0.642854
366905	0.638642
367025	0.653216
367145	0.642702
367265	0.646419
367385	0.633943
367505	0.645347
367625	0.648617
367745	0.646109
367865	0.637437
367985	0.638125
368105	0.64496
368225	0.646639
368345	0.644963
368465	0.643363
368585	0.63095
368705	0.646549
368825	0.642267
368945	0.638476
369065	0.648228
369185	0.638408
369305	0.645477
369425	0.639946
369545	0.641469
369665	0.63424
369785	0.644283
369905	0.640128
370025	0.649896
370145	0.648675
370265	0.64708
370385	0.648672
370505	0.641309
370625	0.636904
370745	0.646925
370865	0.648917
370985	0.648285
371105	0.638604
371225	0.649646
371345	0.652457
371465	0.642215
371585	0.636955
371705	0.634629
371825	0.648019
371945	0.644868
372065	0.642438
372185	0.650748
372305	0.635573
372425	0.646207
372545	0.639431
372665	0.641932
372785	0.648119
372905	0.650196
373025	0.641293
373145	0.649589
373265	0.642544
373385	0.639644
373505	0.649107
373625	0.649412
373745	0.646571
373865	0.634689
373985	0.645347
374105	0.646947
374225	0.640169
374345	0.632871
374465	0.657237
374585	0.652179
374705	0.652302
374825	0.635543
374945	0.645167
375065	0.646895
375185	0.647453
375305	0.640381
375425	0.634479
375545	0.648079
375665	0.649023
375785	0.648462
375905	0.640427
376025	0.63193
376145	0.646805
376265	0.642291
376385	0.642425
376505	0.645608
376625	0.652647
376745	0.647238
376865	0.649123
376985	0.642833
377105	0.645241
377225	0.644914
377345	0.649409
377465	0.648604
377585	0.648647
377705	0.65044
377825	0.64403
377945	0.640765
378065	0.642533
378185	0.650479
378305	0.639012
378425	0.651393
378545	0.637255
378665	0.649232
378785	0.641739
378905	0.647407
379025	0.640797
379145	0.634267
379265	0.64499
379385	0.648106
379505	0.641747
379625	0.649197
379745	0.630333
379865	0.643782
379985	0.646316
380105	0.640321
380225	0.645233
380345	0.646422
380465	0.644022
380585	0.645461
380705	0.636501
380825	0.63954
380945	0.646873
381065	0.644686
381185	0.646465
381305	0.650196
381425	0.647303
381545	0.653488
381665	0.636223
381785	0.641263
381905	0.6387
382025	0.647537
382145	0.644424
382265	0.646528
382385	0.647306
382505	0.651526
382625	0.643325
382745	0.633184
382865	0.649736
382985	0.640599
383105	0.643875
383225	0.630006
383345	0.644827
383465	0.626779
383585	0.65004
383705	0.64508
383825	0.640139
383945	0.647905
384065	0.642305
384185	0.642884
384305	0.647831
384425	0.645586
384545	0.653385
384665	0.644316
384785	0.647883
384905	0.644634
385025	0.646122
385145	0.64782
385265	0.652021
385385	0.643361
385505	0.644528
385625	0.644158
385745	0.647164
385865	0.647559
385985	0.646977
386105	0.647733
386225	0.639214
386345	0.647094
386465	0.639225
386585	0.648748
386705	0.649238
386825	0.644395
386945	0.636357
387065	0.649619
387185	0.659662
387305	0.647948
387425	0.631933
387545	0.639782
387665	0.644226
387785	0.655463
387905	0.643641
388025	0.65167
388145	0.650582
388265	0.650821
388385	0.648016
388505	0.641905
388625	0.648841
388745	0.644528
388865	0.647311
388985	0.653804
389105	0.64154
389225	0.639407
389345	0.635102
389465	0.651189
389585	0.651532
389705	0.64455
389825	0.648509
389945	0.642351
390065	0.641434
390185	0.646144
390305	0.647845
390425	0.648128
390545	0.650013
390665	0.64382
390785	0.648468
390905	0.634003
391025	0.65117
391145	0.643178
391265	0.648062
391385	0.651942
391505	0.644808
391625	0.633048
391745	0.64926
391865	0.638762
391985	0.650805
392105	0.641102
392225	0.646922
392345	0.646911
392466	0.559895
392585	0.517674
392705	0.498756
392825	0.505969
392945	0.50337
393065	0.496946
393185	0.501006
393305	0.495477
393425	0.49785
393545	0.495137
393665	0.497055
393785	0.500919
393905	0.49438
394025	0.48702
394145	0.499319
394265	0.4924
394385	0.486465
394505	0.501713
394625	0.496247
394745	0.479053
394865	0.498598
394985	0.497703
395105	0.495327
395225	0.491899
395345	0.495986
395465	0.494554
395585	0.489806
395705	0.489594
395825	0.493012
395945	0.494489
396065	0.491025
396185	0.493156
396305	0.49413
396425	0.491989
396545	0.494862
396665	0.496241
396785	0.492625
396905	0.501447
397025	0.490204
397145	0.49133
397265	0.494633
397385	0.489322
397505	0.48391
397625	0.500394
397745	0.49521
397865	0.491216
397985	0.493325
398105	0.49083
398225	0.488868
398345	0.478221
398465	0.496938
398585	0.492971
398705	0.481369
398825	0.494544
398945	0.493523
399065	0.485398
399185	0.491132
399305	0.490838
399425	0.496968
399545	0.492585
399665	0.486032
399785	0.490636
399905	0.497926
400025	0.493746
400145	0.496225
400265	0.495458
400385	0.492536
400505	0.493118
400625	0.493205
400745	0.495224
400865	0.49582
400985	0.489619
401105	0.488819
401225	0.496748
401345	0.488522
401465	0.487711
401585	0.495978
401705	0.491387
401825	0.489972
401945	0.49675
402065	0.49598
402185	0.490353
402305	0.491504
402425	0.494571
402545	0.492552
402665	0.492927
402785	0.490299
402905	0.494859
403025	0.49573
403145	0.488261
403265	0.492484
403385	0.49167
403505	0.489594
403625	0.490764
403745	0.491885
403865	0.492108
403985	0.485951
404105	0.494252
404225	0.494775
404345	0.487249
404465	0.495708
404585	0.492212
404705	0.491915
404825	0.497392
404945	0.495099
405065	0.490247
405185	0.493814
405305	0.490982
405425	0.482351
405545	0.494778
405665	0.488481
405785	0.487083
405905	0.494073
406025	0.490737
406145	0.485709
406265	0.49425
406385	0.494331
406505	0.486873
406625	0.489159
406745	0.491757
406865	0.484933
406985	0.492941
407105	0.492976
407225	0.491602
407345	0.494299
407465	0.485045
407585	0.483741
407705	0.494184
407825	0.490862
407945	0.486226
408065	0.490451
408185	0.492663
408305	0.486816
408425	0.488103
408545	0.489246
408665	0.487502
408785	0.481633
408905	0.490394
409025	0.483624
409145	0.492323
409265	0.487439
409385	0.485507
409505	0.489208
409625	0.489085
409745	0.480223
409865	0.48788
409985	0.490269
410105	0.476847
410225	0.486713
410345	0.49161
410465	0.473829
410585	0.492438
410705	0.491787
410825	0.49555
410945	0.500385
411065	0.483469
411185	0.492272
411305	0.49019
411425	0.486198
411545	0.478689
411665	0.491559
411785	0.48899
411905	0.484299
412025	0.486669
412145	0.484979
412265	0.488558
412385	0.484397
412505	0.48643
412625	0.484054
412745	0.488865
412865	0.48847
412985	0.484318
413105	0.489997
413225	0.487295
413345	0.482422
413465	0.490666
413585	0.490631
413705	0.476893
413825	0.490533
413945	0.486683
414065	0.475821
414185	0.486032
414305	0.494013
414425	0.490759
414545	0.485358
414665	0.486634
414785	0.492405
414905	0.487959
415025	0.48455
415145	0.487431
415265	0.494623
415385	0.487605
415505	0.486865
415625	0.489975
415745	0.489632
415865	0.491376
415985	0.484675
416105	0.489896
416225	0.489447
416345	0.486079
416465	0.489406
416585	0.49318
416705	0.489058
416825	0.481371
416945	0.491112
417065	0.492881
417185	0.486789
417305	0.482824
417425	0.492266
417545	0.491556
417665	0.474289
417785	0.485937
417905	0.489401
418025	0.493161
418145	0.482258
418265	0.490582
418385	0.492639
418505	0.492799
418625	0.482648
418745	0.490079
418865	0.488808
418985	0.486664
419105	0.495175
419225	0.492087
419345	0.487703
419465	0.492359
419585	0.491616
419705	0.486822
419825	0.4917
419945	0.483102
420065	0.486884
420185	0.490949
420305	0.4856
420425	0.48431
420545	0.488786
420665	0.487722
420785	0.483366
420905	0.481551
421025	0.49099
421145	0.487755
421265	0.490849
421385	0.491034
421505	0.486416
421625	0.491145
421745	0.482803
421865	0.48649
421985	0.488321
422105	0.482574
422225	0.485594
422345	0.486898
422465	0.488987
422585	0.48459
422705	0.489009
422825	0.488269
422945	0.486985
423065	0.491806
423185	0.489276
423305	0.485235
423425	0.491951
423545	0.48145
423665	0.483679
423785	0.491229
423905	0.483175
424025	0.481899
424145	0.486832
424265	0.489412
424385	0.476784
424505	0.482114
424625	0.488163
424745	0.486778
424865	0.49277
424985	0.492565
425105	0.488182
425225	0.487317
425345	0.47901
425465	0.479989
425585	0.490166
425705	0.48594
425825	0.483769
425945	0.487088
426065	0.48847
426185	0.485494
426305	0.478302
426425	0.487613
426545	0.482854
426665	0.484933
426785	0.486147
426905	0.474444
427025	0.489287
427145	0.482272
427265	0.481388
427385	0.486955
427505	0.489001
427625	0.471465
427745	0.488457
427865	0.48729
427985	0.483537
428105	0.490356
428225	0.486201
428345	0.487771
428465	0.490555
428585	0.486971
428705	0.486607
428825	0.485594
428945	0.483023
429065	0.48317
429185	0.492038
429305	0.483374
429425	0.489858
429545	0.485997
429665	0.484593
429785	0.489548
429905	0.481342
430025	0.488694
430145	0.48372
430265	0.480833
430385	0.483458
430505	0.479986
430625	0.488373
430745	0.484155
430865	0.482046
430985	0.485018
431105	0.485937
431225	0.475636
431345	0.489624
431465	0.485956
431585	0.474117
431705	0.483456
431825	0.487926
431945	0.479385
432065	0.482941
432185	0.484438
432305	0.485812
432425	0.486993
432545	0.482922
432665	0.484307
432785	0.484707
432905	0.48409
433025	0.487559
433145	0.489017
433265	0.486169
433385	0.489717
433505	0.490979
433625	0.487812
433745	0.488492
433865	0.489409
433985	0.483309
434105	0.489393
434225	0.478544
434345	0.482909
434465	0.48948
434585	0.487779
434705	0.484169
434825	0.484131
434945	0.488275
435065	0.48415
435185	0.482645
435305	0.48819
435425	0.488024
435545	0.486615
435665	0.481042
435785	0.486941
435905	0.486666
436025	0.485412
436145	0.482876
436265	0.489145
436385	0.488609
436505	0.482188
436625	0.489831
436745	0.490002
436865	0.484544
436985	0.491926
437105	0.488598
437225	0.48443
437345	0.488906
437465	0.483695
437585	0.47997
437705	0.487436
437825	0.48095
437945	0.479189
438065	0.485186
438185	0.485692
438305	0.483249
438425	0.483254
438545	0.488533
438665	0.487741
438785	0.489363
438905	0.48369
439025	0.482161
439145	0.489341
439265	0.481048
439385	0.480808
439505	0.48668
439625	0.479157
439745	0.481597
439865	0.488185
439985	0.48622
440105	0.483543
440225	0.484824
440345	0.486481
440465	0.488196
440585	0.48049
440705	0.487896
440825	0.48068
440945	0.486
441065	0.485817
441185	0.475179
441305	0.487186
441425	0.486604
441545	0.477475
441665	0.48572
441785	0.48961
441905	0.470496
442025	0.485507
442145	0.488337
442265	0.487842
442385	0.485918
442505	0.4816
442625	0.485997
442745	0.487545
442865	0.482732
442985	0.486683
443105	0.485012
443225	0.483965
443345	0.490024
443465	0.484667
443585	0.486865
443705	0.480093
443825	0.475641
443945	0.487711
444065	0.475007
444185	0.487567
444305	0.479821
444425	0.48369
444545	0.483276
444665	0.481042
444785	0.475258
444905	0.486465
445025	0.488041
445145	0.476525
445265	0.483663
445385	0.488
445505	0.484424
445625	0.48015
445745	0.482852
445865	0.48625
445985	0.482454
446105	0.481475
446225	0.483614
446345	0.48385
446469	0.47572
446589	0.44299
446709	0.431137
446829	0.427195
446949	0.416537
447069	0.419288
447189	0.422474
447309	0.419345
447429	0.420955
447549	0.41439
447669	0.418055
447789	0.424746
447909	0.422117
448029	0.419345
448149	0.418112
448269	0.424525
448389	0.419018
448509	0.41698
448629	0.422634
448749	0.418847
448869	0.416771
448989	0.4123
449109	0.413386
449229	0.417187
449349	0.418305
449469	0.418381
449589	0.4163
449709	0.422517
449829	0.418485
449949	0.417124
450069	0.421323
450190	0.421619
450309	0.413437
450429	0.413965
450549	0.409617
450669	0.414621
450789	0.418292
450909	0.412082
451029	0.423829
451149	0.418379
451269	0.417505
451389	0.419609
451509	0.41658
451629	0.417788
451749	0.419709
451869	0.415263
451989	0.402273
452109	0.42101
452229	0.411914
452349	0.416246
452469	0.412311
452589	0.41279
452709	0.417437
452829	0.418281
452949	0.411051
453069	0.418044
453189	0.419587
453309	0.417783
453429	0.417533
453549	0.418934
453669	0.41036
453789	0.414306
453909	0.409767
454029	0.415217
454149	0.416259
454269	0.415669
454389	0.416341
454509	0.416398
454629	0.416335
454749	0.417356
454869	0.419105
454989	0.420686
455109	0.415282
455229	0.413522
455349	0.413579
455469	0.40352
455589	0.40793
455709	0.414953
455829	0.414164
455949	0.413307
456069	0.416888
456189	0.417546
456309	0.418474
456429	0.42049
456549	0.41867
456669	0.416964
456789	0.416844
456909	0.407386
457029	0.415274
457149	0.415802
457269	0.413059
457389	0.418545
457509	0.415416
457629	0.416624
457749	0.415614
457869	0.407076
457989	0.41944
458109	0.420708
458229	0.418115
458349	0.411552
458469	0.414093
458589	0.413976
458709	0.413609
458829	0.412012
458949	0.413579
459069	0.41695
459189	0.416488
459309	0.411968
459429	0.419222
459549	0.415625
459669	0.414257
459789	0.40543
459909	0.418349
460029	0.411682
460149	0.410102
460269	0.411323
460389	0.413495
460509	0.417568
460629	0.415497
460749	0.40863
460869	0.418664
460989	0.420724
461109	0.416074
461229	0.416529
461349	0.418798
461469	0.418349
461589	0.413326
461709	0.410717
461829	0.410243
461949	0.413753
462069	0.417043
462189	0.412561
462309	0.414741
462429	0.415753
462549	0.415767
462669	0.416112
462789	0.419331
462909	0.411593
463029	0.416703
463149	0.413361
463269	0.413443
463389	0.41698
463509	0.416833
463629	0.416776
463749	0.421385
463869	0.417845
463989	0.41473
464109	0.41522
464229	0.419375
464349	0.418365
464469	0.413946
464589	0.409476
464709	0.40571
464829	0.413326
464949	0.416692
465069	0.417794
465189	0.4167
465309	0.415497
465429	0.415982
465549	0.413636
465669	0.412624
465789	0.420828
465909	0.415625
466029	0.41744
466149	0.406047
466269	0.41867
466389	0.412194
466509	0.412975
466629	0.414605
466749	0.417307
466869	0.417133
466989	0.414518
467109	0.416455
467229	0.418583
467349	0.415963
467469	0.412515
467589	0.403245
467709	0.421195
467829	0.417522
467949	0.41611
468069	0.414338
468189	0.417747
468309	0.416009
468429	0.414156
468549	0.416036
468669	0.40697
468789	0.41113
468909	0.413163
469029	0.417062
469149	0.418621
469269	0.42141
469389	0.417938
469509	0.417625
469629	0.420079
469749	0.418022
469869	0.419249
469989	0.41756
470109	0.414942
470229	0.410766
470349	0.412542
470469	0.412398
470589	0.419992
470709	0.414866
470829	0.418629
470949	0.419717
471069	0.415353
471189	0.421274
471309	0.418896
471429	0.416178
471549	0.4054
471669	0.417982
471789	0.416776
471909	0.415633
472029	0.420637
472149	0.414169
472269	0.418999
472389	0.417677
472509	0.409011
472629	0.418066
472749	0.418501
472869	0.41624
472989	0.41821
473109	0.41812
473229	0.418373
473349	0.416711
473469	0.414526
473589	0.414665
473709	0.419369
473829	0.41741
473949	0.41655
474069	0.419013
474189	0.422955
474309	0.416118
474429	0.41966
474549	0.420137
474669	0.418621
474789	0.418969
474909	0.417935
475029	0.41809
475149	0.408597
475269	0.41501
475389	0.414023
475509	0.416591
475629	0.419715
475749	0.416387
475869	0.41538
475989	0.41824
476109	0.416724
476229	0.418564
476349	0.415443
476469	0.405909
476589	0.417114
476709	0.412896
476829	0.410747
476949	0.420874
477069	0.419508
477189	0.415933
477309	0.414937
477429	0.411579
477549	0.420194
477669	0.417081
477789	0.415519
477909	0.410942
478029	0.410787
478149	0.414749
478269	0.41147
478389	0.415492
478509	0.416311
478629	0.415663
478749	0.416496
478869	0.41279
478990	0.415881
479109	0.4151
479229	0.411193
479349	0.402129
479469	0.41867
479589	0.411451
479709	0.413935
479829	0.416507
479949	0.411331
480069	0.418806
480189	0.413906
480309	0.414384
480429	0.420316
480549	0.416392
480669	0.413478
480789	0.404687
480909	0.42098
481029	0.41122
481149	0.414433
481269	0.412295
481389	0.416346
481509	0.415473
481629	0.414104
481749	0.416599
481869	0.421649
481989	0.416746
482109	0.415228
482229	0.411808
482349	0.412295
482469	0.416926
482589	0.41843
482709	0.417217
482829	0.419108
482949	0.414499
483069	0.415911
483189	0.418659
483309	0.410921
483429	0.41978
483549	0.416082
483669	0.417122
483789	0.421423
483909	0.414003
484029	0.414602
484149	0.412515
484269	0.411519
484389	0.415538
484509	0.417241
484629	0.417179
484749	0.416251
484869	0.418167
484989	0.417538
485109	0.414031
485229	0.418694
485349	0.42156
485469	0.409356
485589	0.411965
485709	0.413674
485829	0.41442
485949	0.419413
486069	0.412673
486189	0.417723
486309	0.420909
486429	0.417266
486549	0.416142
486669	0.416207
486789	0.421445
486909	0.414817
487029	0.412687
487149	0.409337
487269	0.418577
487389	0.417731
487509	0.417241
487629	0.415576
487749	0.419606
487869	0.419459
487989	0.416207
488109	0.414466
488229	0.420139
488349	0.413976
488469	0.415478
488589	0.412224
488709	0.417206
488829	0.419464
488949	0.417206
489069	0.413954
489189	0.419903
489309	0.417035
489429	0.417432
489549	0.414374
