HEADER
'SW'		'KRW'			'KRO'
UNITS   	            	
'none'		'none'      	'none'
0.204	0	0.490628381						
0.286191127	0.000599824	0.296912665						
0.34096089	0.004865702	0.218956574						
0.407516619	0.018567612	0.13925709						
0.464269567	0.04095769	0.087766479						
0.526715652	0.080862573	0.044923652						
0.650324456	0.189362344	0						
0.694793239	0.249415189	0						
0.718326726	0.289071266	0						
