HEADER	
'time'	'pressure drop'
UNITS	
'min'	'bar'
1237.9	0.433145
1239.9	0.437357
1241.9	0.439287
1243.9	0.431758
1245.9	0.43034
1247.9	0.431853
1249.9	0.434356
1251.9	0.436522
1253.9	0.429078
1255.9	0.43336
1257.9	0.433948
1259.9	0.439142
1261.9	0.439518
1263.9	0.438
1265.9	0.439953
1267.9	0.438236
1269.9	0.437507
1271.9	0.432416
1273.9	0.430321
1275.9	0.435532
1277.9	0.434158
1279.9	0.440427
1281.9	0.430509
1283.9	0.43185
1285.9	0.437989
1287.9	0.441749
1289.9	0.434764
1291.9	0.435006
1293.9	0.436049
1295.9	0.438549
1297.9	0.443939
1299.9	0.433254
1301.9	0.434977
1303.9	0.434699
1305.9	0.436672
1307.9	0.440418
1309.9	0.427029
1311.9	0.430963
1313.9	0.43431
1315.9	0.433379
1317.9	0.438138
1319.9	0.430911
1321.9	0.43323
1323.9	0.438639
1325.9	0.440032
1327.9	0.439039
1329.9	0.435755
1331.9	0.433812
1333.9	0.440228
1335.9	0.439093
1337.9	0.427902
1339.9	0.432476
1341.9	0.436049
1343.9	0.433151
1345.9	0.439246
1347.9	0.429907
1349.9	0.436732
1351.9	0.438723
1353.9	0.439953
1355.9	0.435096
1357.9	0.430533
1359.9	0.436843
1361.9	0.438821
1363.9	0.435864
1365.9	0.437442
1367.9	0.433959
1369.9	0.429872
1371.9	0.433583
1373.9	0.439858
1375.9	0.4243
1377.9	0.431793
1379.9	0.429725
1381.9	0.433885
1383.9	0.437096
1385.9	0.430272
1387.9	0.435251
1389.9	0.438312
1391.9	0.437442
1393.9	0.442935
1395.9	0.436851
1397.9	0.432982
1399.9	0.434824
1401.9	0.438772
1403.9	0.442203
1405.9	0.435045
1407.9	0.43526
1409.9	0.438723
1411.9	0.43496
1413.9	0.432568
1415.9	0.434147
1417.9	0.434715
1419.9	0.440054
1421.9	0.440612
1423.9	0.439034
1426	0.438457
1428	0.56137
1430	0.735481
1432	0.735886
1434	0.729789
1436	0.733361
1438	0.735914
1440	0.738809
1442	0.740362
1444	0.745856
1446	0.732746
1448	0.745374
1450	0.74295
1452	0.741807
1454	0.740185
1456	0.728978
1458	0.72337
1460	0.735315
1462	0.738795
1464	0.748226
1466	0.732572
1468	0.7471
1470	0.73907
1472	0.741603
1474	0.740188
1476	0.740765
1478	0.744972
1480	0.739345
1482	0.737318
1484	0.738651
1486	0.735666
1488	0.743443
1490	0.767294
1492	0.76198
1494	0.7815
1496	0.776042
1498	0.768805
1500	0.767635
1502	0.76044
1504	0.753461
1506	0.750844
1508	0.753262
1510	0.763017
1512	0.735973
1514	0.723941
1516	0.730613
1518	0.736972
1520	0.745238
1522	0.745072
1524	0.743364
1526	0.731413
1528	0.724486
1530	0.739086
1532	0.745829
1534	0.744759
1536	0.743252
1538	0.734221
1540	0.743712
1542	0.747401
1544	0.740425
1546	0.740904
1548	0.734763
1550	0.726426
1552	0.737718
1554	0.743394
1556	0.744817
1558	0.735367
1560	0.743753
1562	0.736189
1564	0.741086
1566	0.738901
1568	0.745508
1570	0.738161
1572	0.735038
1574	0.729035
1576	0.738542
1578	0.740615
1580	0.738561
1582	0.738602
1584	0.718263
1586	0.737514
1588	0.74101
1590	0.7359
1592	0.747045
1594	0.741769
1596	0.734746
1598	0.757839
1600	0.739149
1602	0.746675
1604	0.744719
1606	0.736964
1608	0.733576
1610	0.74064
1612	0.749276
1614	0.747742
1616	0.739821
1618	0.724475
1620	0.743723
1622	0.750101
1624	0.741505
1626	0.749064
1628	0.746104
1630	0.735906
1632	0.736039
1634	0.73864
1636	0.752751
1638	0.745987
1640	0.73987
1642	0.740947
1644	0.742588
1646	0.74221
1648	0.745905
1650	0.744553
1652	0.741089
1654	0.742536
1656	0.75049
1658	0.747407
1660	0.745744
1662	0.738512
1664	0.731462
1666	0.743429
1668	0.743219
1670	0.745358
1672	0.745312
1674	0.744041
1676	0.736667
1678	0.745132
1680	0.740112
1682	0.744558
1684	0.748806
1686	0.746596
1688	0.741652
1690	0.746583
1692	0.745369
1694	0.751973
1696	0.749439
1698	0.734744
1700	0.743157
1702	0.743228
1704	0.75178
1706	0.749567
1708	0.738964
1710	0.732145
1712	0.739685
1714	0.751992
1716	0.762484
1718	0.755115
1720	0.745347
1722	0.741916
1724	0.742006
1726	0.743342
1728	0.748667
1730	0.757164
1732	0.751031
1734	0.74748
1736	0.75142
1738	0.746422
1740	0.749478
1742	0.756919
1744	0.757167
1746	0.745813
1748	0.735993
1750	0.748133
1752	0.751921
1754	0.742847
1756	0.728034
1758	0.746653
1760	0.744773
1762	0.744768
1764	0.74914
1766	0.750169
1768	0.733525
1770	0.740493
1772	0.747842
1774	0.749461
1776	0.739644
1778	0.749431
1780	0.746305
1782	0.746327
1784	0.745731
1786	0.739143
1788	0.746982
1790	0.738488
1792	0.73701
1794	0.736749
1796	0.747263
1798	0.75028
1800	0.738074
1802	0.732959
1804	0.742177
1806	0.743538
1808	0.7464
1810	0.74584
1812	0.751709
1814	0.736414
1816	0.738275
1818	0.744112
1820	0.750691
1822	0.750512
1824	0.744278
1826	0.742341
1828	0.744259
1830	0.745755
1832	0.756729
1834	0.74267
1836	0.740403
1838	0.738934
1840	0.736934
1842	0.742038
1844	0.749736
1846	0.745459
1848	0.740213
1850	0.737737
1852	0.744896
1854	0.746879
1856	0.749045
1858	0.745666
1860	0.743383
