HEADER	
'time'	'average water saturation'
UNITS	Sw_avrg
'min'	'fraction'
593.32	1.003508555
598.65	1.00355292
603.98	1.00446239
609.37	1.003408735
614.72	1.003663831
620.07	1.003220187
625.43	1.003508555
630.78	1.003741468
636.12	1.00365274
641.5	1.003397644
646.85	1.004418025
652.2	1.003120367
657.55	1.004029837
662.92	1.003430918
668.23	1.002987274
673.65	1.003242369
678.98	1.004085292
684.33	1.003608375
689.7	1.003508555
695.07	1.003275642
700.37	1.004129657
705.75	1.004218385
711.12	1.003719286
716.48	1.003541829
727.17	1.003830197
732.52	1.004107475
737.9	1.00325346
743.27	1.003796924
748.62	1.003808015
753.97	1.002987274
759.32	1.003796924
764.63	1.003264551
770.02	1.00284309
770.18	1.003719286
770.33	0.991086528
770.37	0.991441443
770.4	0.991363805
770.45	0.990897979
770.5	0.991175257
770.55	0.990820341
770.6	0.98958923
770.63	0.98666118
770.67	0.987836837
770.7	0.986583543
770.75	0.98635063
770.78	0.987559559
770.82	0.987115915
770.87	0.988125205
770.92	0.98757065
770.97	0.988735215
771.02	0.987537377
771.07	0.987093733
771.1	0.987371011
771.15	0.986550269
771.2	0.987182462
771.23	0.986883002
771.27	0.986894093
771.3	0.986417176
771.35	0.986672272
771.38	0.986827547
771.43	0.986827547
771.48	0.986772091
771.52	0.987127006
771.57	0.986816456
771.6	0.986705545
771.67	0.987127006
771.72	0.989067948
771.77	0.986505905
771.82	0.988058659
771.87	0.987082642
771.92	0.986783182
771.97	0.98696064
772.03	0.98787011
772.08	0.987104824
772.15	0.987581741
772.23	0.987448648
772.32	0.988080841
772.4	0.987615015
772.48	0.986594634
772.58	0.98767047
772.7	0.987659379
772.82	0.986516996
772.93	0.987271191
773.07	0.987803563
773.22	0.986073352
773.37	0.986738818
773.55	0.986616816
773.73	0.986383903
773.93	0.986705545
774.13	0.985685164
774.37	0.987049369
774.62	0.987592832
774.88	0.986838638
775.17	0.986217537
775.48	0.986461541
775.82	0.985984624
776.18	0.986062261
776.58	0.985651891
777	0.986239719
777.47	0.987182462
778.02	0.986195354
778.52	0.985308067
779.12	0.985030789
779.73	0.986394994
780.42	0.986328448
781.12	0.985430069
781.9	0.984365324
782.75	0.985396795
783.67	0.984276595
784.67	0.983810769
785.73	0.983322761
786.87	0.983289487
788.1	0.982646204
789.45	0.982746024
792.47	0.98170346
794.15	0.980594351
795.98	0.980915993
797.95	0.980372529
800.08	0.979917794
802.33	0.978198674
804.85	0.977976852
807.53	0.977255931
810.42	0.976102457
813.55	0.975348262
816.92	0.974804799
820.57	0.973773327
824.52	0.971300012
828.78	0.969536528
833.32	0.968937609
838.33	0.966464295
843.65	0.964978088
849.02	0.9640908
854.37	0.961783852
859.73	0.960297645
865.05	0.958035062
870.43	0.956615401
875.8	0.954774279
881.15	0.952023687
886.5	0.950493116
891.85	0.94830817
897.17	0.946577959
902.55	0.946056678
907.92	0.943661001
913.28	0.943073173
918.62	0.941365144
923.98	0.936318695
929.3	0.934632849
934.68	0.932758454
940.05	0.931660435
945.42	0.929841495
950.75	0.928022556
956.12	0.927246179
961.43	0.92502796
966.82	0.923796848
972.17	0.923630482
977.52	0.923486297
982.9	0.92401867
988.25	0.923530662
993.57	0.923608299
998.97	0.923652664
1004.32	0.924484496
1009.65	0.923974306
1015	0.92361939
1020.38	0.923674846
1025.68	0.924140672
1031.07	0.923608299
1036.43	0.923663755
1041.82	0.924295947
1047.13	0.923397569
1052.5	0.923430842
1057.82	0.923486297
1063.2	0.923441933
1068.55	0.923353204
1073.92	0.923353204
1079.27	0.923175747
1084.65	0.922543554
1089.95	0.922055546
1095.35	0.92259901
1100.7	0.922732103
1106.05	0.921256987
1111.38	0.921800451
1116.75	0.921245896
1122.07	0.921301351
1127.47	0.920846616
1132.82	0.920624795
1138.17	0.92038079
1143.52	0.920524975
1148.9	0.920547157
1154.22	0.920181151
1159.6	0.920247697
1164.97	0.920214424
1170.32	0.919881691
1175.65	0.919659869
1181.02	0.919227316
1186.33	0.919438047
1191.72	0.919249499
1197.08	0.919083132
1202.43	0.919293863
1207.8	0.918972221
1213.15	0.918506395
1218.47	0.918140389
1229.23	0.918084934
1234.58	0.918107116
1239.92	0.918062751
1245.28	0.917929658
1250.6	0.917996205
1255.98	0.917962931
1261.35	0.917375103
1266.7	0.917364012
1272.05	0.917474923
1277.42	0.91734183
1282.72	0.917108917
1288.13	0.917208737
1293.47	0.916798366
1298.82	0.916853822
1304.17	0.916643091
1309.53	0.916476725
1314.87	0.917596925
1320.23	0.91633254
1325.6	0.915866714
1330.97	0.916443451
1336.32	0.91562271
1341.67	0.915589437
1346.98	0.915545073
1352.38	0.915600528
1357.73	0.915567255
1363.08	0.91552289
1368.45	0.915766894
1373.8	0.915589437
1379.12	0.91602199
1384.5	0.915811259
1389.87	0.91552289
1395.2	0.914935062
1400.57	0.915323251
1405.95	0.91531216
1416.63	0.915167975
1422	0.915201249
1427.35	0.914280688
1432.72	0.913870317
1438.07	0.913737224
1443.38	0.913604131
1448.78	0.914125412
