HEADER	
'time'	'total volume'
UNITS	
'min'	'cm^3'
998.97	1.204640532
1004.32	1.191515532
1009.65	1.199565532
1015	1.205165532
1020.38	1.204290532
1025.68	1.196940532
1031.07	1.205340532
1036.43	1.204465532
1041.82	1.194490532
1047.13	1.208665532
1052.5	1.208140532
1057.82	1.207265532
1063.2	1.207965532
1068.55	1.209365532
1073.92	1.209365532
1079.27	1.212165532
1084.65	1.222140532
1089.95	1.229840532
1095.35	1.221265532
1100.7	1.219165532
1106.05	1.242440532
1111.38	1.233865532
1116.75	1.242615532
1122.07	1.241740532
1127.47	1.248915532
1132.82	1.252415532
1138.17	1.256265532
1143.52	1.253990532
1148.9	1.253640532
1154.22	1.259415532
1159.6	1.258365532
1164.97	1.258890532
1170.32	1.264140532
1175.65	1.267640532
1181.02	1.274465532
1186.33	1.271140532
1191.72	1.274115532
1197.08	1.276740532
1202.43	1.273415532
1207.8	1.278490532
1213.15	1.285840532
1218.47	1.291615532
1229.23	1.292490532
1234.58	1.292140532
1239.92	1.292840532
1245.28	1.294940532
1250.6	1.293890532
1255.98	1.294415532
1261.35	1.303690532
1266.7	1.303865532
1272.05	1.302115532
1277.42	1.304215532
1282.72	1.307890532
1288.13	1.306315532
1293.47	1.312790532
1298.82	1.311915532
1304.17	1.315240532
1309.53	1.317865532
1314.87	1.300190532
1320.23	1.320140532
1325.6	1.327490532
1330.97	1.318390532
1336.32	1.331340532
1341.67	1.331865532
1346.98	1.332565532
1352.38	1.331690532
1357.73	1.332215532
1363.08	1.332915532
1368.45	1.329065532
1373.8	1.331865532
1379.12	1.325040532
1384.5	1.328365532
1389.87	1.332915532
1395.2	1.342190532
1400.57	1.336065532
1405.95	1.336240532
1416.63	1.338515532
1422	1.337990532
1427.35	1.352515532
1432.72	1.358990532
1438.07	1.361090532
1443.38	1.363190532
1448.78	1.354965532
1454.12	1.350415532
1459.48	1.354790532
1464.83	1.354790532
1470.18	1.354440532
1475.52	1.363715532
1480.9	1.354265532
1486.28	1.355140532
1491.6	1.364590532
1496.97	1.356715532
1502.3	1.364065532
1507.65	1.361440532
1513.03	1.362315532
1518.38	1.364590532
1523.73	1.364765532
1529.1	1.357065532
1534.45	1.362840532
1539.77	1.364590532
1545.17	1.356715532
1550.52	1.357590532
1555.87	1.365115532
1561.22	1.364940532
1566.58	1.364065532
1571.9	1.371940532
1577.3	1.358815532
1582.65	1.365115532
1588	1.369490532
1593.35	1.364765532
1598.72	1.363015532
1604.03	1.365290532
1609.45	1.364415532
1614.77	1.366165532
1620.13	1.368265532
1625.47	1.367565532
1630.83	1.369490532
1636.17	1.370540532
1641.57	1.374390532
1646.9	1.373515532
1652.25	1.373340532
1657.62	1.372115532
1662.97	1.370890532
1668.3	1.364765532
1673.68	1.367565532
1679.03	1.368790532
1684.38	1.368090532
1689.75	1.369490532
1695.1	1.366165532
1700.43	1.366340532
1705.82	1.370715532
1711.17	1.367740532
1716.52	1.367390532
1721.88	1.372465532
1727.23	1.367565532
1732.57	1.368615532
1737.95	1.370015532
1743.32	1.374740532
1748.65	1.368440532
1754	1.374740532
1759.37	1.367390532
1764.68	1.365465532
1770.08	1.373340532
1775.42	1.369315532
1780.78	1.370540532
1786.13	1.368265532
1791.5	1.377190532
1796.82	1.391190532
1802.2	1.368790532
1807.55	1.371065532
1812.92	1.378940532
1818.27	1.377890532
1823.62	1.369315532
1828.95	1.366515532
1834.35	1.380690532
1839.7	1.386990532
1845.05	1.381390532
1850.42	1.380690532
1855.77	1.377890532
1861.1	1.371940532
1866.48	1.372640532
1871.83	1.385590532
1877.18	1.384015532
1882.53	1.385765532
1887.88	1.391365532
1893.22	1.381565532
1898.62	1.384190532
1903.97	1.378940532
1909.32	1.384190532
1914.67	1.383140532
1920.03	1.388915532
1925.35	1.376665532
1930.75	1.392415532
1936.08	1.389965532
1941.45	1.386990532
1946.82	1.382965532
1952.17	1.392065532
1957.48	1.400640532
1962.87	1.391890532
1968.23	1.388915532
1973.58	1.386640532
1978.95	1.386465532
1984.28	1.385415532
1989.62	1.387515532
1995.02	1.400115532
2000.37	1.391190532
2005.72	1.401515532
2011.07	1.401690532
2016.43	1.401165532
2021.75	1.393815532
2027.13	1.389965532
2032.5	1.399590532
2037.83	1.385940532
2043.18	1.385765532
2048.57	1.401165532
2053.88	1.407290532
2059.27	1.401690532
2064.63	1.406065532
2069.97	1.401165532
2075.33	1.401515532
2080.68	1.399590532
2086.02	1.398190532
2091.4	1.404490532
2096.75	1.402040532
2102.12	1.396790532
2107.47	1.405190532
2112.82	1.400640532
2118.13	1.413940532
2123.52	1.415690532
2128.87	1.419190532
2134.22	1.405890532
2139.58	1.411140532
