HEADER	
'time'	'average water saturation'
UNITS	
'second'	'fraction'
0	1
70.3125	1
140.625	1
281.25	0.999866708
562.5	0.999838109
1125	0.99983225
2250	0.999831462
4500	0.999831404
9000	0.999831401
18000	0.999831401
36000	0.999831401
46217.99999	0.999831401
46288.31249	0.978585903
46358.62499	0.966403973
46499.24999	0.953225869
46780.49999	0.941311545
47342.99999	0.933369357
48467.99999	0.929919669
50717.99999	0.929027698
55217.99999	0.928901579
64217.99999	0.928892402
82217.99999	0.928892059
118218	0.928892052
132622.2	0.928892052
132692.5125	0.9121314
132762.825	0.899946388
132903.45	0.884704754
133184.7	0.869939477
133747.2	0.860134375
134872.2	0.856146442
137122.2	0.855243877
141622.2	0.855135427
150622.2	0.855128695
168622.2	0.855128484
204622.2	0.85512848
217228.2	0.85512848
217298.5125	0.824885528
217368.825	0.802657905
217509.45	0.776365969
217790.7	0.753327651
218353.2	0.73921363
219478.2	0.733554561
221728.2	0.732216918
226228.2	0.732044943
235228.2	0.732033164
253228.2	0.732032757
289228.2	0.73203275
303634.2	0.73203275
303704.5125	0.686357549
303774.825	0.658618901
303915.45	0.632440802
304196.7	0.612162639
304759.2	0.59793461
305884.2	0.589596128
308134.2	0.586476401
312634.2	0.585829889
321634.2	0.585759483
339634.2	0.585755491
363031.8001	0.585755378
363102.1126	0.547976568
363172.4251	0.531138002
363313.0501	0.515162528
363594.3001	0.498528648
364156.8001	0.48246324
365281.8001	0.472017712
367531.8001	0.468544324
372031.8001	0.467974734
381031.8001	0.467928792
399031.8001	0.467926921
406239.0001	0.467926884
406309.3126	0.446280681
406379.6251	0.436999734
406520.2501	0.427378815
406801.5001	0.419028472
407364.0001	0.414687665
408489.0001	0.413442107
410739.0001	0.413255002
415239.0001	0.413240066
424239.0001	0.413239459
442239.0001	0.413239447
463843.8	0.413239446
463914.1125	0.391280598
463984.425	0.38079071
464125.05	0.368927249
464406.3	0.357782438
464968.8	0.350218081
466093.8	0.347097912
468343.8	0.346476994
472843.8	0.346417257
481843.8	0.346413606
499843.8	0.346413504
535843.8	0.346413503
573648.0001	0.346413502
