HEADER	
'time'	'average water saturation'
UNITS	
'min'	'fraction'
0.03	1.001092717
0.1	1.002938201
0.13	1.002353607
0.2	1.001769012
0.23	1.001711699
0.3	0.999556723
0.33	0.999178456
0.38	0.998444848
0.43	0.999659887
0.47	0.999029442
0.5	0.999831827
0.53	0.999155531
0.58	0.998685563
0.62	1.000118393
0.67	1.000095467
0.72	0.998330221
0.75	0.999568186
0.8	0.999121143
0.83	0.999373321
0.88	1.003614497
0.93	1.002754799
0.98	1.002961127
1.02	1.0028465
1.07	1.002743336
1.1	1.002078504
1.13	1.002399457
1.18	1.002525546
1.23	0.99823852
1.28	0.999591111
1.33	0.999487948
1.37	0.999201382
1.4	1.000806151
1.45	1.00093224
1.48	0.999728663
1.52	1.000576898
1.57	0.99945356
1.62	0.999705738
1.67	0.999430634
1.72	0.998697026
1.78	1.000244482
1.85	0.999224307
1.92	1.003752048
1.98	1.002468233
2.07	1.00202119
2.15	1.002651635
2.25	1.003396707
2.33	0.999316008
2.43	1.002353607
2.57	0.999636962
2.68	0.999522336
2.82	1.003534258
2.97	1.00158561
3.13	1.002032653
3.3	0.998398997
3.47	0.99923577
3.88	1.000198631
4.12	0.998490698
4.37	0.999270158
4.63	1.00223898
4.92	1.003362319
5.23	1.0028465
5.58	1.002720411
5.93	1.003545721
6.32	1.002387995
6.75	0.999946453
7.2	1.000015229
7.82	1.002537009
8.37	0.998502161
8.95	0.999843289
9.58	0.999304545
10.27	1.003052828
10.98	0.998972129
11.77	1.002892351
12.58	0.998387535
13.52	1.003316468
14.55	0.999247232
15.57	0.999121143
16.72	1.002227518
17.93	0.999189919
19.27	0.999327471
20.75	1.002571397
22.32	0.999006517
24	1.003866675
25.8	0.998502161
27.1	1.001918027
27.13	1.002812112
27.17	1.00410739
27.22	1.002548472
27.25	1.001826326
27.3	1.002433845
27.35	0.99823852
27.4	0.997814403
27.45	0.999396247
27.5	0.99949941
27.55	0.997424673
27.58	0.999384784
27.62	0.999006517
27.67	1.003878137
27.72	1.002880888
27.75	1.002032653
27.8	1.002170205
27.85	1.003763511
27.88	1.002880888
27.93	1.00175755
27.97	1.003293543
28.02	1.003660347
28.07	1.001654386
28.13	1.004050077
28.18	0.999189919
28.25	0.997791477
28.28	0.99945356
28.33	0.999350396
28.4	0.998811652
28.47	0.998777264
28.52	0.998146819
28.58	1.003706198
28.63	1.002365069
28.68	1.002365069
28.73	1.002124354
28.78	1.003167454
28.82	1.003247692
28.87	1.00115003
28.92	1.002296294
28.98	1.00219313
29.03	1.001952415
29.08	1.001436596
29.17	0.998032193
29.23	0.999247232
29.32	0.998364609
29.38	0.999121143
29.5	1.000290332
29.58	0.99906383
29.7	1.002514084
29.82	1.0028465
29.95	1.003660347
30.1	0.99928162
30.22	0.997906104
30.37	1.001299044
30.55	0.998697026
30.72	0.999098218
30.92	0.999900603
31.13	0.999121143
31.38	0.998983592
31.62	1.003660347
31.88	1.001390745
32.17	1.002330682
32.48	1.002319219
32.82	0.998353147
33.18	0.998880428
33.58	0.998926278
34	1.003133066
34.47	1.001998265
35.12	1.001998265
35.65	1.001081254
36.25	1.000061079
36.88	0.998330221
37.52	1.003133066
38.25	0.998639713
39	1.001952415
39.88	1.002926739
40.78	1.002112891
41.72	1.002548472
42.83	1.002754799
43.97	0.9986741
45.23	0.998777264
46.57	0.998960666
48.07	0.998502161
49.58	1.000737375
51.3	1.002089966
53.1	0.998788727
55.1	0.998467773
57.3	1.00301844
59.35	0.999430634
62.02	1.001642923
64.7	1.001986802
67.52	0.998387535
70.65	0.999900603
74.1	0.998467773
77.72	1.001379283
81.63	1.000118393
85.87	0.998330221
90.32	0.99993499
95.38	1.000301795
100.83	0.99993499
106.1	1.001138567
111.45	1.000657137
116.87	0.998479236
122.05	0.998353147
127.53	0.999098218
132.87	0.99906383
138.25	1.001826326
143.62	0.999465022
148.97	0.999075293
154.17	0.999144069
159.67	0.998593862
165.02	1.002078504
170.38	0.998903353
175.72	1.001493909
181.1	0.999728663
186.3	1.000175706
191.82	0.999545261
197.1	0.999316008
202.52	1.001872176
207.83	0.999373321
213.17	0.999682812
218.43	0.998605325
223.88	0.999579649
229.22	0.99988914
234.63	1.000416421
239.98	0.998685563
245.32	0.999740126
250.57	0.999373321
256.02	0.998536549
261.4	1.000187168
266.77	0.998433385
272.1	0.999843289
277.43	1.001688774
282.7	0.998972129
288.15	1.001459521
293.58	1.001791938
298.9	0.999980841
304.22	1.000852001
309.58	0.999178456
314.83	0.998891891
320.32	0.998639713
325.63	0.999121143
331.07	0.999591111
336.38	1.00097809
341.75	0.999144069
346.95	0.999224307
352.45	0.99845631
357.77	0.999224307
363.17	0.999579649
368.53	0.999419172
373.85	0.999212844
379.08	1.002342144
384.53	0.999602574
389.92	0.998387535
395.28	0.999763051
400.65	1.000233019
406	1.000955165
411.23	0.999430634
416.7	0.999785976
422.12	1.000175706
427.43	0.999396247
432.77	0.99988914
438.13	0.998341684
443.37	0.999636962
448.87	0.999545261
454.22	0.99819267
459.55	1.000588361
464.9	0.999820364
470.23	0.998559474
475.48	0.999419172
480.95	0.999270158
486.32	0.997722702
491.7	1.000095467
497.05	1.000645674
502.38	0.998731414
507.62	0.997894641
513.12	0.999740126
518.45	0.99802073
523.85	0.999166994
529.17	1.000393496
534.52	1.001184418
539.73	0.996943242
545.23	0.997034943
550.57	1.000634211
555.97	0.997848791
561.25	1.000531048
566.65	1.000863464
571.88	0.997401748
577.33	0.998972129
582.73	0.996817153
588.1	0.999705738
593.43	0.999086755
598.78	1.000909315
604.02	1.000152781
609.48	0.99671399
614.83	0.996564975
620.18	0.998880428
625.53	0.998341684
630.87	0.999854752
636.13	0.999510873
641.58	0.996897392
646.98	1.000336183
652.35	0.999201382
657.65	0.997768552
663.07	0.999923528
668.27	0.997906104
673.82	0.999270158
679.12	0.997080794
684.47	0.99671399
689.82	1.000118393
695.22	0.997115182
700.4	0.998215595
705.85	0.997355897
711.23	0.99945356
716.63	0.996576438
722.02	0.996656676
727.3	0.998834577
732.55	0.996026231
738.02	0.996049157
743.4	0.997092257
748.73	0.998502161
754.1	1.000152781
759.45	0.999178456
764.67	0.998731414
770.15	0.999075293
770.22	0.998307296
770.3	0.991257775
770.35	0.995258235
770.4	0.99632426
770.43	0.990249062
770.48	0.98776167
770.53	0.982775423
770.58	0.981342594
770.62	0.980780925
770.65	0.980127554
770.68	0.980643373
770.72	0.982614946
770.77	0.982878587
770.82	0.981422832
770.85	0.983245391
770.9	0.98167501
770.95	0.981514533
771	0.981617697
771.05	0.983027601
771.08	0.982637872
771.13	0.984059239
771.18	0.978029892
771.22	0.978041354
771.27	0.975989542
771.3	0.976058318
771.33	0.976344884
771.37	0.978190369
771.42	0.976975329
771.45	0.976734614
771.5	0.976104169
771.55	0.977342134
771.6	0.97811013
771.63	0.977869415
771.68	0.975382023
771.73	0.974636951
771.8	0.978270607
771.85	0.976940941
771.88	0.977938191
771.93	0.975026681
771.98	0.97471719
772.05	0.976138557
772.12	0.975255934
772.18	0.975485186
772.25	0.975083994
772.33	0.975313247
772.42	0.974671339
772.52	0.975416411
772.63	0.975083994
772.72	0.9755425
772.83	0.977170194
772.95	0.977433835
773.1	0.976104169
773.23	0.977250432
773.4	0.97706703
773.57	0.975851991
773.75	0.977158731
773.97	0.976310496
774.17	0.96911196
774.38	0.968550291
774.63	0.969822644
774.9	0.968596142
775.2	0.96906611
775.5	0.968997334
775.85	0.968974409
776.6	0.969100498
777.02	0.968091786
777.48	0.968045935
778.13	0.966934059
778.63	0.966429703
779.23	0.965031262
779.87	0.965226127
780.55	0.967083074
781.22	0.966785045
782.05	0.965317828
782.9	0.96632654
783.82	0.96697991
785.88	0.960331581
786.98	0.961477844
788.25	0.959586509
789.58	0.956606224
791.13	0.959208242
792.6	0.956411359
794.27	0.957786875
796.12	0.956227957
798.07	0.954244921
800.23	0.953752027
802.38	0.950611265
804.98	0.950393475
807.67	0.950072521
810.57	0.950301774
813.7	0.949453539
817.07	0.94772268
820.7	0.947355876
824.65	0.947115161
828.92	0.945911584
833.35	0.945533317
838.45	0.94493726
843.78	0.942965686
849.13	0.942690583
854.5	0.941681871
859.88	0.94076486
865.08	0.940971187
870.57	0.940294892
875.93	0.938884988
881.33	0.938105528
886.6	0.939217404
891.98	0.937692873
897.22	0.93681025
902.68	0.936145417
908.08	0.935732762
913.4	0.93698219
918.77	0.935618136
924.13	0.93554936
929.33	0.935239869
934.8	0.93528572
940.18	0.935950553
