HEADER	
'time'	'average water saturation'
UNITS	
'hour'	'none'
1.40E+01	4.93E-01
1.40E+01	4.93E-01
1.40E+01	4.93E-01
1.40E+01	4.94E-01
1.40E+01	4.94E-01
1.40E+01	4.94E-01
1.40E+01	4.94E-01
1.40E+01	4.94E-01
1.40E+01	4.95E-01
1.40E+01	4.95E-01
1.40E+01	4.95E-01
1.40E+01	4.96E-01
1.40E+01	4.97E-01
1.40E+01	4.97E-01
1.40E+01	4.98E-01
1.40E+01	4.99E-01
1.40E+01	4.99E-01
1.40E+01	5.00E-01
1.40E+01	5.01E-01
1.40E+01	5.02E-01
1.40E+01	5.03E-01
1.40E+01	5.04E-01
1.40E+01	5.05E-01
1.40E+01	5.05E-01
1.40E+01	5.06E-01
1.40E+01	5.07E-01
1.40E+01	5.08E-01
1.40E+01	5.09E-01
1.40E+01	5.10E-01
1.40E+01	5.11E-01
1.40E+01	5.12E-01
1.40E+01	5.13E-01
1.40E+01	5.13E-01
1.40E+01	5.14E-01
1.40E+01	5.15E-01
1.40E+01	5.16E-01
1.40E+01	5.16E-01
1.40E+01	5.17E-01
1.40E+01	5.18E-01
1.40E+01	5.20E-01
1.40E+01	5.21E-01
1.40E+01	5.21E-01
1.40E+01	5.22E-01
1.40E+01	5.23E-01
1.40E+01	5.24E-01
1.40E+01	5.25E-01
1.40E+01	5.25E-01
1.40E+01	5.26E-01
1.40E+01	5.27E-01
1.40E+01	5.28E-01
1.40E+01	5.30E-01
1.40E+01	5.31E-01
1.40E+01	5.32E-01
1.40E+01	5.32E-01
1.40E+01	5.33E-01
1.40E+01	5.34E-01
1.40E+01	5.35E-01
1.40E+01	5.36E-01
1.40E+01	5.37E-01
1.40E+01	5.38E-01
1.40E+01	5.39E-01
1.40E+01	5.40E-01
1.40E+01	5.41E-01
1.40E+01	5.42E-01
1.40E+01	5.43E-01
1.40E+01	5.44E-01
1.40E+01	5.45E-01
1.40E+01	5.46E-01
1.40E+01	5.47E-01
1.40E+01	5.47E-01
1.40E+01	5.48E-01
1.40E+01	5.49E-01
1.40E+01	5.51E-01
1.40E+01	5.52E-01
1.40E+01	5.53E-01
1.40E+01	5.54E-01
1.40E+01	5.55E-01
1.40E+01	5.57E-01
1.40E+01	5.58E-01
1.40E+01	5.59E-01
1.40E+01	5.60E-01
1.40E+01	5.61E-01
1.41E+01	5.62E-01
1.41E+01	5.63E-01
1.41E+01	5.64E-01
1.41E+01	5.65E-01
1.41E+01	5.66E-01
1.41E+01	5.68E-01
1.41E+01	5.69E-01
1.41E+01	5.70E-01
1.41E+01	5.72E-01
1.41E+01	5.73E-01
1.41E+01	5.74E-01
1.41E+01	5.76E-01
1.42E+01	5.77E-01
1.42E+01	5.78E-01
1.42E+01	5.79E-01
1.43E+01	5.80E-01
1.43E+01	5.81E-01
1.44E+01	5.82E-01
1.44E+01	5.83E-01
1.45E+01	5.83E-01
1.46E+01	5.84E-01
1.47E+01	5.85E-01
1.49E+01	5.86E-01
1.50E+01	5.87E-01
1.52E+01	5.88E-01
1.55E+01	5.89E-01
1.58E+01	5.90E-01
1.61E+01	5.92E-01
1.65E+01	5.93E-01
1.70E+01	5.95E-01
1.76E+01	5.96E-01
1.83E+01	5.98E-01
1.92E+01	5.99E-01
2.02E+01	6.01E-01
2.15E+01	6.03E-01
2.29E+01	6.04E-01
2.47E+01	6.05E-01
2.67E+01	6.06E-01
2.85E+01	6.07E-01
2.88E+01	6.07E-01
2.89E+01	6.07E-01
2.91E+01	6.07E-01
2.92E+01	6.07E-01
2.92E+01	6.07E-01
2.93E+01	6.07E-01
2.94E+01	6.07E-01
2.95E+01	6.07E-01
2.97E+01	6.07E-01
2.97E+01	6.07E-01
2.98E+01	6.08E-01
2.99E+01	6.08E-01
3.00E+01	6.08E-01
3.01E+01	6.08E-01
3.02E+01	6.08E-01
3.03E+01	6.08E-01
3.03E+01	6.08E-01
3.04E+01	6.08E-01
3.05E+01	6.08E-01
3.06E+01	6.08E-01
3.07E+01	6.08E-01
3.08E+01	6.08E-01
3.09E+01	6.08E-01
3.10E+01	6.08E-01
3.11E+01	6.08E-01
3.12E+01	6.08E-01
3.14E+01	6.08E-01
3.15E+01	6.08E-01
3.16E+01	6.08E-01
3.17E+01	6.08E-01
3.18E+01	6.08E-01
3.19E+01	6.08E-01
3.21E+01	6.08E-01
3.22E+01	6.08E-01
3.23E+01	6.08E-01
3.25E+01	6.08E-01
3.26E+01	6.08E-01
3.27E+01	6.08E-01
3.29E+01	6.08E-01
3.30E+01	6.08E-01
3.31E+01	6.08E-01
3.33E+01	6.08E-01
3.34E+01	6.08E-01
3.36E+01	6.08E-01
3.37E+01	6.08E-01
3.39E+01	6.08E-01
3.41E+01	6.08E-01
3.42E+01	6.08E-01
3.44E+01	6.08E-01
3.46E+01	6.09E-01
3.48E+01	6.09E-01
3.50E+01	6.09E-01
3.52E+01	6.09E-01
3.54E+01	6.09E-01
3.56E+01	6.09E-01
3.59E+01	6.09E-01
3.61E+01	6.09E-01
3.64E+01	6.09E-01
3.67E+01	6.09E-01
3.70E+01	6.09E-01
3.73E+01	6.09E-01
3.77E+01	6.09E-01
3.80E+01	6.09E-01
3.80E+01	6.09E-01
3.80E+01	6.09E-01
3.80E+01	6.09E-01
3.80E+01	6.09E-01
3.80E+01	6.09E-01
3.80E+01	6.09E-01
3.80E+01	6.09E-01
3.80E+01	6.09E-01
3.80E+01	6.09E-01
3.80E+01	6.09E-01
3.80E+01	6.09E-01
3.80E+01	6.09E-01
3.80E+01	6.09E-01
3.80E+01	6.09E-01
3.80E+01	6.10E-01
3.80E+01	6.10E-01
3.80E+01	6.10E-01
3.80E+01	6.10E-01
3.80E+01	6.10E-01
3.80E+01	6.10E-01
3.80E+01	6.11E-01
3.80E+01	6.11E-01
3.80E+01	6.11E-01
3.80E+01	6.12E-01
3.80E+01	6.12E-01
3.80E+01	6.13E-01
3.80E+01	6.13E-01
3.80E+01	6.14E-01
3.80E+01	6.15E-01
3.80E+01	6.15E-01
3.80E+01	6.16E-01
3.80E+01	6.17E-01
3.80E+01	6.17E-01
3.80E+01	6.18E-01
3.80E+01	6.19E-01
3.80E+01	6.19E-01
3.80E+01	6.20E-01
3.80E+01	6.21E-01
3.80E+01	6.21E-01
3.80E+01	6.22E-01
3.80E+01	6.23E-01
3.80E+01	6.24E-01
3.80E+01	6.25E-01
3.80E+01	6.26E-01
3.80E+01	6.26E-01
3.80E+01	6.27E-01
3.80E+01	6.28E-01
3.80E+01	6.29E-01
3.80E+01	6.29E-01
3.80E+01	6.30E-01
3.80E+01	6.31E-01
3.80E+01	6.31E-01
3.80E+01	6.32E-01
3.80E+01	6.33E-01
3.80E+01	6.33E-01
3.80E+01	6.34E-01
3.80E+01	6.35E-01
3.80E+01	6.36E-01
3.80E+01	6.37E-01
3.80E+01	6.38E-01
3.80E+01	6.39E-01
3.80E+01	6.40E-01
3.80E+01	6.41E-01
3.80E+01	6.42E-01
3.80E+01	6.43E-01
3.81E+01	6.43E-01
3.81E+01	6.44E-01
3.81E+01	6.45E-01
3.81E+01	6.46E-01
3.81E+01	6.46E-01
3.81E+01	6.47E-01
3.81E+01	6.47E-01
3.81E+01	6.48E-01
3.82E+01	6.48E-01
3.82E+01	6.48E-01
3.82E+01	6.49E-01
3.83E+01	6.49E-01
3.83E+01	6.50E-01
3.84E+01	6.50E-01
3.85E+01	6.50E-01
3.86E+01	6.51E-01
3.87E+01	6.51E-01
3.88E+01	6.52E-01
3.89E+01	6.52E-01
3.91E+01	6.53E-01
3.93E+01	6.53E-01
3.96E+01	6.54E-01
3.99E+01	6.54E-01
4.03E+01	6.54E-01
4.08E+01	6.55E-01
4.13E+01	6.55E-01
4.20E+01	6.55E-01
4.27E+01	6.56E-01
4.35E+01	6.56E-01
4.44E+01	6.56E-01
4.54E+01	6.57E-01
4.63E+01	6.57E-01
4.73E+01	6.57E-01
4.85E+01	6.57E-01
4.98E+01	6.58E-01
5.14E+01	6.58E-01
5.33E+01	6.58E-01
5.56E+01	6.58E-01
5.83E+01	6.59E-01
6.16E+01	6.59E-01
6.20E+01	6.59E-01
6.20E+01	6.59E-01
6.20E+01	6.59E-01
6.20E+01	6.59E-01
6.20E+01	6.59E-01
6.20E+01	6.59E-01
6.20E+01	6.59E-01
6.20E+01	6.59E-01
6.20E+01	6.59E-01
6.20E+01	6.59E-01
6.20E+01	6.59E-01
6.20E+01	6.59E-01
6.20E+01	6.59E-01
6.20E+01	6.59E-01
6.20E+01	6.59E-01
6.20E+01	6.59E-01
6.20E+01	6.59E-01
6.20E+01	6.59E-01
6.20E+01	6.60E-01
6.20E+01	6.60E-01
6.20E+01	6.60E-01
6.20E+01	6.60E-01
6.20E+01	6.60E-01
6.20E+01	6.60E-01
6.20E+01	6.60E-01
6.20E+01	6.61E-01
6.20E+01	6.61E-01
6.20E+01	6.61E-01
6.20E+01	6.62E-01
6.20E+01	6.62E-01
6.20E+01	6.63E-01
6.20E+01	6.64E-01
6.20E+01	6.64E-01
6.20E+01	6.65E-01
6.20E+01	6.65E-01
6.20E+01	6.66E-01
6.20E+01	6.67E-01
6.20E+01	6.67E-01
6.20E+01	6.68E-01
6.20E+01	6.68E-01
6.20E+01	6.69E-01
6.20E+01	6.69E-01
6.20E+01	6.70E-01
6.20E+01	6.70E-01
6.20E+01	6.71E-01
