HEADER	
'time'	'total volume'
UNITS	
's'	'cm^3'
36065	1.979918
36065.58	1.990803
36066.17	2.001631
36066.77	2.012703
36067.43	2.024916
36068.15	2.038019
36068.9	2.051754
36069.7	2.066148
36070.43	2.079458
36071.11	2.091542
36071.74	2.102907
36072.36	2.113967
36072.97	2.124793
36073.58	2.135517
36074.2	2.146552
36074.83	2.157556
36075.47	2.168811
36076.18	2.181273
36076.96	2.194742
36077.78	2.208947
36078.64	2.223727
36079.4	2.236737
36080.1	2.248747
36080.78	2.260166
36081.44	2.271342
36082.08	2.28228
36082.74	2.293255
36083.41	2.304592
36084.09	2.315834
36084.79	2.327591
36085.59	2.340693
36086.44	2.354788
36087.35	2.36971
36088.21	2.383753
36088.99	2.396348
36089.72	2.408239
36090.43	2.419728
36091.13	2.431009
36091.82	2.442093
36092.54	2.453484
36093.27	2.465122
36094	2.476727
36094.8	2.489395
36095.69	2.503408
36096.65	2.518364
36097.61	2.533262
36098.45	2.546365
36099.24	2.558611
36100.01	2.570416
36100.77	2.58201
36101.51	2.593348
36102.26	2.604815
36103.05	2.616752
36103.83	2.62862
36104.66	2.641141
36105.6	2.655196
36106.61	2.670308
36107.65	2.685661
36108.56	2.699104
36109.4	2.71156
36110.22	2.723612
36111.03	2.735485
36111.83	2.747093
36112.63	2.758737
36113.47	2.770929
36114.32	2.783145
36115.21	2.795847
36116.21	2.810164
36117.3	2.825644
36118.38	2.841024
36119.34	2.854524
36120.23	2.867071
36121.11	2.879295
36121.97	2.891422
36122.83	2.903277
36123.69	2.91519
36124.59	2.927706
36125.51	2.940257
36126.47	2.953403
36127.56	2.968301
36128.74	2.984352
36129.86	2.999371
36130.85	3.012661
36131.78	3.02522
36132.71	3.037601
36133.64	3.049964
36134.55	3.06204
36135.48	3.074355
36136.46	3.087273
36137.45	3.100171
36138.52	3.114108
36139.73	3.12993
36141	3.146253
36142.11	3.160552
36143.12	3.173544
36144.11	3.186111
36145.1	3.198718
36146.09	3.211265
36147.06	3.223625
36148.09	3.23655
36149.15	3.249818
36150.23	3.263303
36151.46	3.278594
36152.83	3.295528
36154.06	3.310692
36155.15	3.324159
36156.2	3.336946
36157.24	3.34966
36158.31	3.362556
36159.36	3.375248
36160.44	3.38822
36161.57	3.401827
36162.71	3.415422
36163.96	3.430305
36165.4	3.447369
36166.73	3.463084
36167.92	3.476965
36169.03	3.489967
36170.13	3.502786
36171.26	3.515879
36172.39	3.528942
36173.53	3.54213
36174.74	3.556028
36175.96	3.569957
36177.26	3.584784
36178.79	3.602007
36180.2	3.617943
36181.45	3.632037
36182.63	3.645194
36183.79	3.658144
36184.99	3.671407
36186.2	3.684777
36187.43	3.698307
36188.73	3.712592
36190.04	3.726911
36191.43	3.74202
36193.06	3.759648
36194.53	3.775474
36195.84	3.789529
36197.07	3.802773
36198.31	3.815886
36199.58	3.829366
36200.87	3.843006
36202.19	3.857
36203.61	3.871806
36205.02	3.886525
36206.53	3.902288
36208.24	3.91997
36209.74	3.935391
36211.09	3.94926
36212.4	3.962563
36213.71	3.975903
36215.06	3.989657
36216.44	4.0036
36217.9	4.018242
36219.43	4.033618
36220.96	4.048799
36222.66	4.065699
36224.36	4.082456
36225.86	4.097255
36227.26	4.110951
36228.63	4.124352
36230.04	4.138029
36231.49	4.152072
36232.98	4.166491
36234.6	4.18201
36236.25	4.197809
36237.93	4.21379
36239.85	4.23197
36241.51	4.247642
36243.02	4.261774
36244.47	4.275399
36245.94	4.289096
36247.46	4.303229
36249.03	4.317656
36250.7	4.333081
36252.5	4.349533
36254.26	4.365653
36256.23	4.383487
36258.04	4.399864
36259.66	4.41442
36261.21	4.428283
36262.75	4.44209
36264.35	4.456336
36266	4.47088
36267.74	4.486242
36269.66	4.503069
36271.57	4.519773
36273.59	4.537324
36275.54	4.554195
36277.26	4.569052
36278.9	4.58311
36280.54	4.597091
36282.23	4.611514
36283.97	4.626259
36285.8	4.641722
36287.84	4.658877
36289.91	4.676212
36292.04	4.693934
36294.1	4.710972
36295.91	4.725917
36297.64	4.740119
36299.38	4.754318
36301.18	4.769013
36303.04	4.784034
36304.99	4.799817
36307.19	4.817466
36309.42	4.835338
36311.71	4.853582
36313.84	4.870373
36315.72	4.8852
36317.54	4.899525
36319.39	4.914019
36321.33	4.929099
36323.31	4.944466
36325.44	4.960882
36327.84	4.979292
36330.23	4.997561
36332.73	5.016564
36334.85	5.032652
36336.8	5.047309
36338.73	5.061823
36340.74	5.076794
36342.83	5.092346
36344.98	5.108229
36347.36	5.125818
36349.99	5.145062
36352.55	5.163708
36354.98	5.181383
36357.1	5.196653
36359.13	5.211296
36361.21	5.226175
36363.4	5.241799
36365.66	5.257804
36368.04	5.274672
36370.77	5.29384
36373.56	5.313334
36376.3	5.332338
36378.63	5.348441
36380.78	5.363292
36382.96	5.378213
36385.25	5.393873
36387.65	5.410173
36390.13	5.426937
36392.93	5.44578
36395.97	5.466131
36398.93	5.485799
36401.46	5.50257
36403.74	5.517642
36406.04	5.532682
36408.45	5.548455
36411.01	5.565077
36413.63	5.582078
36416.56	5.600932
36419.84	5.621863
36422.97	5.641798
36425.67	5.6589
36428.09	5.674155
36430.52	5.689361
36433.08	5.705375
36435.82	5.72237
36438.63	5.739773
36441.77	5.75905
36445.28	5.780531
36448.54	5.80032
36451.36	5.817366
36453.91	5.832737
36456.49	5.848176
36459.24	5.8646
36462.18	5.882049
36465.23	5.900001
36468.65	5.920119
36472.34	5.941632
36475.69	5.961055
36478.59	5.977746
36481.28	5.993228
36484.05	6.009021
36487.04	6.02606
36490.22	6.044034
36493.55	6.062784
36497.38	6.084151
36501.09	6.104765
36504.49	6.123569
36507.44	6.139823
36510.31	6.155497
36513.32	6.171872
36516.61	6.189706
36520.05	6.208268
36523.79	6.228284
36527.98	6.250545
36531.73	6.270412
36535.1	6.288138
36538.16	6.304172
36541.25	6.320259
36544.6	6.337616
36548.24	6.356333
36552.04	6.375799
36556.37	6.39785
36560.42	6.418343
36564.2	6.437353
36567.55	6.454106
36570.81	6.470305
36574.23	6.48727
36578.02	6.505899
36582.01	6.52543
36586.39	6.546728
36590.81	6.568064
36594.89	6.587678
36598.59	6.60532
36602.07	6.621851
36605.64	6.638704
36609.56	6.657151
36613.79	6.676906
36618.32	6.697884
36623.15	6.720128
36627.48	6.739987
36631.5	6.75827
36635.24	6.775222
36639.03	6.79225
36643.14	6.810679
36647.64	6.830695
36652.41	6.851773
36657.61	6.874549
36662.19	6.894536
36666.48	6.913122
36670.51	6.930467
36674.56	6.947839
36678.95	6.966514
36683.77	6.986904
36688.87	7.008345
36694.32	7.031086
36699.15	7.051094
36703.68	7.069741
36708	7.087423
36712.37	7.105237
36717.12	7.12442
36722.32	7.145328
36727.84	7.167324
36733.46	7.189557
36738.52	7.209471
36743.27	7.228032
36747.9	7.246046
36752.66	7.264416
36757.87	7.284366
36763.53	7.305931
36769.56	7.328716
36775.3	7.350221
36780.58	7.369888
36785.55	7.38831
36790.56	7.40674
36795.8	7.425883
36801.59	7.446889
36807.8	7.469217
36814.52	7.49321
36820.37	7.513928
36825.8	7.533076
36831.1	7.551606
36836.59	7.570683
36842.5	7.591061
36849.03	7.613411
36855.89	7.636677
36862.5	7.658934
36868.5	7.678989
36874.13	7.697667
36879.92	7.716769
36886.05	7.736854
36892.85	7.758931
36900.16	7.782452
36907.73	7.806609
36914.32	7.82746
36920.39	7.84656
36926.47	7.865558
36932.99	7.885766
36940.12	7.907677
36947.98	7.931618
36956.16	7.956272
36963.38	7.977879
36969.99	7.997513
36976.4	8.016435
36983.36	8.03679
36990.96	8.058851
36999.43	8.08321
37008.25	8.108307
37016.11	8.130467
37023.29	8.150548
37030.11	8.169513
37037.56	8.190045
37045.81	8.212572
37055.02	8.237469
37064.64	8.263211
37073.09	8.285618
37080.81	8.305925
37088.15	8.32506
37096.24	8.34598
37105.34	8.369304
37115.48	8.395018
37125.75	8.420768
37134.77	8.443168
37143.01	8.463446
37150.98	8.482905
37159.93	8.504554
37170.16	8.529052
37181.48	8.555832
37192.01	8.5805
37201.62	8.602758
37210.35	8.622823
37219.16	8.64289
37229.3	8.66574
37241.02	8.691846
37253.69	8.719702
37264.53	8.743289
37274.67	8.765135
37283.99	8.785026
37294.07	8.806324
37305.99	8.831206
37319.66	8.859372
37332.11	8.884733
37343.57	8.907805
37354.11	8.928802
37364.5	8.949302
37376.43	8.972564
37390.74	9.000098
37405.45	9.028003
37418.13	9.051785
37430.23	9.074203
37441.42	9.094727
37453.71	9.11701
37468.46	9.143383
37485.79	9.173859
37499.89	9.198341
37513.49	9.221669
37525.94	9.242768
37539.06	9.26475
37554.63	9.290469
37572.54	9.319568
37588.46	9.345057
37603.57	9.368929
37617.64	9.390882
37631.79	9.412678
37648.32	9.437758
37668.14	9.467329
37686.15	9.493754
37702.94	9.518025
37718.92	9.540811
37734.51	9.562746
37752.6	9.587792
37774.3	9.61729
37794.46	9.644209
37813.21	9.668844
37831.35	9.69231
37848.84	9.714602
37869.14	9.740029
37893.5	9.769924
37915.78	9.79676
37936.98	9.821836
37957.57	9.845777
37977.61	9.868682
38001.05	9.894971
38029.18	9.925801
38053.69	9.952121
38078.11	9.977822
38101.49	10.00195
38125.15	10.02591
38153.28	10.05376
38183.5	10.08295
38210.91	10.10886
38239.58	10.13535
38266.49	10.15967
38295.38	10.18518
38330.05	10.21498
38362.42	10.2421
38394.7	10.26848
38428.49	10.29537
38460.63	10.32031
38497.4	10.34803
38537.69	10.37749
38574.32	10.40352
38614.82	10.43144
38654.42	10.45793
38695.97	10.48485
38745.01	10.51546
38788.79	10.54191
38835.68	10.56927
38886.72	10.59795
38936.51	10.62491
38994.44	10.65496
39049.1	10.68219
39104.58	10.70872
39170.38	10.73876
39234.01	10.7665
39306.93	10.79666
39377.91	10.82454
39448.1	10.85075
39532.33	10.88043
39618.99	10.90918
39716.65	10.93945
39814.19	10.96766
39911.72	10.99398
40028.76	11.02316
40155.23	11.05217
40298.93	11.08213
40448.42	11.11027
40605.62	11.13681
40794.27	11.16495
41007.67	11.19281
41256.81	11.2207
41549.25	11.24787
41892.15	11.27342
42303.62	11.29719
42797.39	11.31868
43389.91	11.33736
44100.94	11.35275
44954.17	11.36456
45978.04	11.37292
47206.7	11.37832
48681.08	11.38148
50450.34	11.38314
52573.46	11.38393
54000	11.38419
54000.1	11.38419
54000.22	11.38683
54000.22	11.38686
54000.22	11.3869
54000.23	11.38695
54000.23	11.38701
54000.23	11.38708
54000.24	11.38717
54000.24	11.38727
54000.25	11.3874
54000.25	11.38754
54000.26	11.38772
54000.27	11.38793
54000.28	11.38819
54000.3	11.3885
54000.31	11.38886
54000.33	11.3893
54000.36	11.38983
54000.39	11.39047
54000.42	11.39123
54000.46	11.39214
54000.51	11.39324
54000.57	11.39455
54000.64	11.39613
54000.73	11.39802
54000.83	11.40028
54000.96	11.403
54001.11	11.40626
54001.29	11.41016
54001.5	11.41484
54001.76	11.42045
54002.07	11.42716
54002.44	11.43519
54002.89	11.4448
54003.42	11.45629
54004.06	11.47002
54004.83	11.48641
54005.76	11.50596
54006.87	11.52925
54008.2	11.55695
54009.79	11.58985
54011.71	11.62886
54014.01	11.67499
54016.77	11.7294
54020.08	11.7934
54023.99	11.86722
54027.96	11.9405
54031.88	12.01135
54035.86	12.08168
54039.68	12.1479
54043.56	12.21387
54047.39	12.27771
54050.99	12.33663
54054.47	12.39288
54057.82	12.44598
54061.08	12.49706
54064.17	12.54483
54067.35	12.59332
54070.34	12.63833
54073.07	12.67887
54075.85	12.71986
54078.72	12.76165
54081.48	12.80134
54083.91	12.83601
54086.05	12.8663
54088.1	12.89517
54090.53	12.92898
54093.16	12.96521
54095.78	13.00102
54097.85	13.02916
54099.9	13.05666
54102	13.0848
54103.93	13.11038
54105.86	13.13574
54107.88	13.16227
54109.99	13.18961
54112.35	13.22009
54114.7	13.25016
54116.69	13.27547
54118.58	13.29928
54120.32	13.32116
54121.96	13.34164
54123.73	13.36361
54125.47	13.38511
54127.31	13.4076
54129.29	13.43171
54131.39	13.45714
54133.68	13.48471
54135.76	13.5096
54137.67	13.53228
54139.49	13.55366
54141.15	13.57322
54142.8	13.59251
54144.39	13.61096
54145.92	13.62864
54147.57	13.64768
54149.37	13.66828
54151.27	13.68987
54153.33	13.71315
54155.49	13.7374
54157.79	13.76293
54159.74	13.78457
54161.52	13.80424
54163.26	13.82333
54164.94	13.8417
54166.53	13.85894
54168.14	13.87632
